164:sh605178,2026-04-01,,,65.0000,79.5000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,62.4096,57.2088,185.3000,60,14,0,0.1834,0,0.0722,-0.0699
166:sz002851,2026-04-01,,,93.6300,108.0000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,96.2688,88.2464,184.9000,90,20,0,0.4000,0,0.0717,-0.1420
168:sh600737,2026-04-01,,,13.9300,14.6800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,13.9393,12.8298,184.8000,240,3,0,0.3587,0,0.0320,-0.1001
170:sh601222,2026-04-01,,,5.7700,6.2200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,5.8464,5.3592,184.6000,60,32,0,0.1290,0,0.0461,-0.0691
171:sh600273,2026-04-01,,,8.9100,9.5100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.8704,8.1312,184.6000,150,32,0,0.3265,0,0.0101,-0.0992
174:sh603757,2026-04-01,,,40.2700,58.6900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,40.6560,37.2680,184.3000,90,31,0,0.2255,0,0.0218,-0.1872
175:sh601369,2026-04-01,,,9.8800,10.6400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,9.9456,9.1168,183.8000,90,17,0,0.2110,0,0.0422,-0.0806
176:sh600583,2026-04-01,,,6.5100,7.1500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.3936,5.8608,183.6000,60,28,0,0.3085,0,0.0714,-0.0779
178:sh603606,2026-04-01,,,56.8400,62.9000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,57.3792,52.5976,183.5000,90,25,0,0.1749,0,-0.0009,-0.1186
181:sh603328,2026-04-01,,,11.0400,12.9700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,11.0208,10.1024,182.2000,90,40,0,0.1715,0,0.0147,-0.0927
185:sh600550,2026-04-01,,,14.3800,15.7600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,14.6688,13.4464,181.5000,60,21,0,0.2812,0,0.1579,-0.1320
189:sh603028,2026-04-01,,,7.9900,8.6900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,8.3040,7.6120,181.3000,150,24,0,0.2379,0,0.0161,-0.0969
190:sh600130,2026-04-01,,,4.1500,4.6000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,4.1088,3.7664,180.9000,90,19,0,0.1312,0,0.0226,-0.0563
191:sz002967,2026-04-01,,,19.7600,20.8900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,20.2105,18.6017,180.9000,240,10,0,0.3259,0,0.0060,-0.0753
194:sz300887,2026-04-01,,,9.5800,10.3700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,9.6480,8.8440,180.4000,120,27,0,0.3529,0,0.0453,-0.1909
197:sz002886,2026-04-01,,,19.7600,22.0000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,19.9584,18.2952,180.1000,240,25,0,0.2774,0,0.0073,-0.1867
