stock_code,entry_date,month,trend,style,buy_price,exit_price,support,exit_reason_daily,original_pnl,optimized_entry,optimized_pnl,is_optimized,opt_reason,pattern_type,touch_count,skip_entry,skip_reason,early_warning_entry_day,warning_reason_entry,early_exit_triggered,early_exit_price,early_exit_pnl,early_exit_reason,has_60m_data
bj920299,2025-07-11,2025-07,UP,deep_pullback,23.989988981799183,21.894836798372182,21.756454092672307,dynamic_stop,-0.08733443708609279,23.989988981799183,-0.08733443708609279,False,触及支撑后未出现有效反转形态,,5,False,,False,,False,,,,True
bj920914,2025-07-11,2025-07,UP,deep_pullback,30.89,29.67,28.58929808177688,dynamic_stop,-0.03949498219488501,29.079999923706055,0.02028886099868865,True,pinbar反转，入场价 29.08 < 30.89 (改善5.86%),pinbar,4,False,,False,,False,,,,True
bj920892,2025-07-30,2025-07,UP,deep_pullback,20.911286681715573,17.71252821670429,17.508667042889392,initial_stop,-0.15296803652968027,,0.0,False,开盘高开13.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开13.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920082,2025-07-30,2025-07,UP,shallow_pullback,19.735509999929217,15.506472142801528,15.219602408159698,dynamic_stop,-0.2142857142857143,,0.0,False,开盘高开53.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开53.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920682,2025-07-27,2025-07,RANGE,deep_pullback,10.280602319491209,8.521006359895251,8.52630144032922,dynamic_stop,-0.1711568938193342,10.280602319491209,-0.1711568938193342,False,60分钟数据为空,,0,False,,False,,False,,,,False
sz300897,2025-07-30,2025-07,UP,shallow_pullback,19.61248568155785,21.195172639502537,18.480983611027312,initial_stop,0.08069792802617215,,0.0,False,开盘高开49.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开49.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920892,2025-07-26,2025-07,UP,shallow_pullback,19.54584650112867,18.896546275395032,17.88917607223476,dynamic_stop,-0.03321934538348814,,0.0,False,开盘高开14.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开14.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920305,2025-08-07,2025-08,UP,shallow_pullback,16.87,17.34,15.4445,initial_stop,0.027860106698280873,,0.0,False,开盘高开9.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920786,2025-08-03,2025-08,UP,deep_pullback,12.24,10.86,10.53525,initial_stop,-0.11274509803921573,12.24,-0.11274509803921573,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920305,2025-08-08,2025-08,UP,deep_pullback,18.63,16.36,15.7785,dynamic_stop,-0.12184648416532473,,0.0,False,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920885,2025-08-08,2025-08,UP,shallow_pullback,26.5,24.6,24.333,dynamic_stop,-0.07169811320754715,26.5,-0.07169811320754715,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
sz300289,2025-08-07,2025-08,UP,deep_pullback,9.78,10.8,9.4406,initial_stop,0.10429447852760743,9.78,0.10429447852760743,False,"当日未触及支撑区 (support=9.44, tol=1.5%, day_low=7.98)",,0,False,,False,,False,,,,True
bj920885,2025-08-08,2025-08,UP,shallow_pullback,25.59,24.6,24.333,dynamic_stop,-0.0386869871043376,25.59,-0.0386869871043376,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920663,2025-08-11,2025-08,UP,deep_pullback,26.694512414528194,24.431282014166023,23.2411516690183,initial_stop,-0.08478260869565213,,0.0,False,开盘高开8.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920706,2025-08-08,2025-08,UP,deep_pullback,25.36859060402685,28.348456375838925,24.83668456375839,initial_stop,0.11746280344557536,25.36859060402685,0.11746280344557536,False,"当日未触及支撑区 (support=24.84, tol=1.5%, day_low=25.25)",,0,False,,False,,False,,,,True
bj920879,2025-08-14,2025-08,UP,deep_pullback,24.28204139680778,24.002370188307964,23.92217035645875,dynamic_stop,-0.011517615176151685,,0.0,False,开盘高开16.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开16.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
sh603221,2025-08-26,2025-08,UP,deep_pullback,16.94,13.22,12.0005,dynamic_stop,-0.21959858323494685,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920223,2025-08-26,2025-08,UP,deep_pullback,14.27,18.684,14.0634,initial_tp,0.30932025227750537,14.27,0.30932025227750537,False,反转pinbar出现但价格未优于原价 (opt=17.79 vs orig=14.27),pinbar,1,False,,False,,False,,,,True
sh688585,2025-09-10,2025-09,UP,deep_pullback,89.0,99.24,84.6275,initial_stop,0.11505617977528093,89.0,0.11505617977528093,False,"当日未触及支撑区 (support=84.63, tol=1.5%, day_low=74.11)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=84.63),False,,,,True
bj920237,2025-09-11,2025-09,RANGE,deep_pullback,28.94172494172493,27.060512820512816,26.89228904428904,initial_stop,-0.06499999999999984,,0.0,False,开盘高开6.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920839,2025-09-09,2025-09,UP,deep_pullback,41.44,39.84,39.709,initial_stop,-0.03861003861003842,,0.0,False,开盘高开4.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920223,2025-09-18,2025-09,UP,deep_pullback,21.75,19.11,18.868,dynamic_stop,-0.12137931034482763,,0.0,False,开盘高开9.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920906,2025-09-14,2025-09,UP,deep_pullback,33.856247033189426,33.55751544172011,32.49024704259739,dynamic_stop,-0.008823529411764564,33.856247033189426,-0.008823529411764564,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920580,2025-09-20,2025-09,UP,deep_pullback,19.209051532712422,16.354055266586858,16.645523526508388,dynamic_stop,-0.14862765406525114,,0.0,False,开盘高开8.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920906,2025-09-22,2025-09,UP,deep_pullback,34.15497862465874,29.47485035830609,30.08027971701724,dynamic_stop,-0.13702623906705524,,0.0,False,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-09-25,2025-09,UP,shallow_pullback,25.508301280660724,16.066305452773076,15.538970378220958,dynamic_stop,-0.3701538461538463,,0.0,False,开盘高开9.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-09-25,2025-09,UP,deep_pullback,17.836189126246612,16.066305452773076,15.760696381660546,dynamic_stop,-0.09922992299229927,,0.0,False,开盘高开7.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-09-27,2025-09,UP,deep_pullback,17.207573935639992,16.066305452773076,15.91914217615388,dynamic_stop,-0.06632361349342475,,0.0,False,开盘高开4.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-09-27,2025-09,UP,deep_pullback,17.05015759317559,16.066305452773076,16.072627255501082,dynamic_stop,-0.05770340450086553,,0.0,False,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920145,2025-10-01,2025-10,UP,deep_pullback,31.01,27.149200000000004,23.9925,initial_stop,-0.12450177362141235,,0.0,False,开盘高开13.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开13.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920505,2025-10-18,2025-10,RANGE,deep_pullback,65.826224328594,55.21423907319642,54.06178146392838,dynamic_stop,-0.16121212121212125,,0.0,False,开盘高开7.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开7.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
sz002370,2025-10-19,2025-10,RANGE,deep_pullback,7.55,7.21,6.907500000000001,initial_stop,-0.04503311258278142,7.55,-0.04503311258278142,False,60分钟数据为空,,0,False,,False,,False,,,,False
sh600408,2025-10-23,2025-10,UP,deep_pullback,3.2,2.8428,3.1205,dynamic_stop,-0.11162500000000009,3.2,-0.11162500000000009,False,"当日未触及支撑区 (support=3.12, tol=1.5%, day_low=2.77)",,0,False,,False,,False,,,,True
bj920694,2025-10-27,2025-10,RANGE,deep_pullback,25.45827174530984,20.84826037521319,20.965722285389425,dynamic_stop,-0.18108108108108123,,0.0,False,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920748,2025-10-29,2025-10,RANGE,deep_pullback,59.77,57.776,55.107000000000006,initial_stop,-0.03336121800234226,,0.0,False,开盘高开8.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920748,2025-10-31,2025-10,RANGE,deep_pullback,62.8,55.338,56.7668,initial_stop,-0.1188216560509554,62.8,-0.1188216560509554,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920748,2025-11-02,2025-11,RANGE,deep_pullback,58.0,55.78,55.001666666666665,dynamic_stop,-0.038275862068965494,58.0,-0.038275862068965494,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920748,2025-11-02,2025-11,RANGE,deep_pullback,60.15,55.78,55.0475,dynamic_stop,-0.07265170407315047,60.15,-0.07265170407315047,False,60分钟数据为空,,0,False,,False,,False,,,,False
sz300300,2025-11-01,2025-11,UP,shallow_pullback,10.15,12.816,9.589,initial_tp,0.26266009852216743,10.15,0.26266009852216743,False,反转pinbar出现但价格未优于原价 (opt=10.18 vs orig=10.15),pinbar,1,False,,False,,False,,,,True
bj920953,2025-11-08,2025-11,RANGE,deep_pullback,45.1,39.7,38.05766666666667,dynamic_stop,-0.11973392461197341,,0.0,False,开盘高开4.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920748,2025-11-10,2025-11,RANGE,deep_pullback,60.15,55.58,55.157,dynamic_stop,-0.07597672485453033,60.15,-0.07597672485453033,False,触及支撑后未出现有效反转形态,,4,False,,False,,False,,,,True
sz300402,2025-11-06,2025-11,UP,deep_pullback,26.0,25.61,25.41,dynamic_stop,-0.015000000000000013,,0.0,False,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开3.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-11-19,2025-11,UP,deep_pullback,18.889961095728296,16.932095336327293,16.21486712597386,dynamic_stop,-0.10364583333333321,,0.0,False,开盘高开13.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开13.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920834,2025-11-19,2025-11,UP,deep_pullback,19.480272379969808,16.932095336327293,15.911119820007164,dynamic_stop,-0.13080808080808082,,0.0,False,开盘高开15.2% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开15.2% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920748,2025-11-15,2025-11,RANGE,deep_pullback,63.5,55.58,60.82119999999999,dynamic_stop,-0.12472440944881891,63.5,-0.12472440944881891,False,触及支撑后未出现有效反转形态,,2,False,,False,,False,,,,True
bj920809,2025-11-25,2025-11,UP,shallow_pullback,8.87,7.66,6.958,initial_stop,-0.13641488162344972,,0.0,False,开盘高开4.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
sz002620,2025-11-22,2025-11,UP,deep_pullback,7.61,5.99,5.884166666666666,initial_stop,-0.2128777923784494,,0.0,False,开盘高开9.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
sz001203,2025-12-10,2025-12,RANGE,deep_pullback,27.8,27.85,27.11,dynamic_stop,0.0017985611510791255,27.8,0.0017985611510791255,False,反转engulf出现但价格未优于原价 (opt=27.96 vs orig=27.80),engulf,1,False,,False,,False,,,,True
bj920665,2025-12-18,2025-12,UP,deep_pullback,19.0,15.97,15.5335,dynamic_stop,-0.15947368421052632,16.3700008392334,-0.02443499198086352,True,pinbar反转，入场价 16.37 < 19.00 (改善13.84%),pinbar,1,False,,False,,False,,,,True
sz002591,2026-01-02,2026-01,UP,deep_pullback,9.19,8.34,6.801833333333334,initial_tp,-0.09249183895538626,9.19,-0.09249183895538626,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920092,2026-01-09,2026-01,UP,shallow_pullback,48.0,52.248,41.74,initial_tp,0.08850000000000002,44.65999984741211,0.16990596011001968,True,pinbar反转，入场价 44.66 < 48.00 (改善6.96%),pinbar,1,False,,False,,False,,,,True
bj920576,2026-01-07,2026-01,UP,shallow_pullback,85.0,107.088,84.0885,initial_tp,0.2598588235294117,85.0,0.2598588235294117,False,"当日未触及支撑区 (support=84.09, tol=1.5%, day_low=80.18)",,0,False,,False,,False,,,,True
sh600337,2026-01-15,2026-01,UP,deep_pullback,4.27,2.8704,3.0165,dynamic_stop,-0.327775175644028,,0.0,False,开盘高开6.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920751,2026-01-18,2026-01,UP,deep_pullback,27.99,26.71,25.4363,dynamic_stop,-0.04573061807788492,27.99,-0.04573061807788492,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920575,2026-01-17,2026-01,RANGE,shallow_pullback,10.8,10.68,9.256,initial_stop,-0.011111111111111183,,0.0,False,开盘高开8.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开8.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920088,2026-01-19,2026-01,RANGE,deep_pullback,40.0,42.732,34.2111,initial_tp,0.06830000000000003,40.0,0.06830000000000003,False,"当日未触及支撑区 (support=34.21, tol=1.5%, day_low=34.83)",,0,False,,False,,False,,,,True
sz301001,2026-01-19,2026-01,UP,deep_pullback,40.46,39.696,32.6555,initial_tp,-0.018882847256549762,40.46,-0.018882847256549762,False,触及支撑后未出现有效反转形态,,5,False,,False,,False,,,,True
bj920270,2026-01-18,2026-01,UP,deep_pullback,21.108395063288416,20.232197532359464,20.72545691511197,dynamic_stop,-0.04150943396226414,21.108395063288416,-0.04150943396226414,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920021,2026-01-22,2026-01,UP,deep_pullback,10.921887416498814,12.199768211116591,10.989774833712882,initial_stop,0.11700182815356497,10.921887416498814,0.11700182815356497,False,"当日未触及支撑区 (support=10.99, tol=1.5%, day_low=10.38)",,0,False,,False,,False,,,,True
bj920471,2026-01-22,2026-01,RANGE,deep_pullback,17.35879219804951,20.58044111027757,16.080950862715678,initial_tp,0.18559176672384226,,0.0,False,开盘高开5.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920021,2026-01-27,2026-01,UP,deep_pullback,12.000099336957565,14.902286422859031,10.989774833712882,initial_tp,0.24184692179700495,,0.0,False,开盘高开10.1% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开10.1% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920394,2026-01-26,2026-01,UP,deep_pullback,57.27419988219124,53.95687822501473,55.12318014922442,initial_stop,-0.05791999999999997,,0.0,False,开盘高开13.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开13.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920427,2026-01-23,2026-01,UP,deep_pullback,21.88,18.86,21.6961,dynamic_stop,-0.13802559414990856,21.88,-0.13802559414990856,False,触及支撑后未出现有效反转形态,,2,False,,False,,False,,,,True
bj920640,2026-01-28,2026-01,UP,deep_pullback,46.478742893240685,47.36452621604549,42.54845262160455,initial_stop,0.019057815845824555,,0.0,False,开盘高开6.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开6.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920021,2026-01-27,2026-01,UP,deep_pullback,12.289619204488154,14.902286422859031,10.989774833712882,initial_tp,0.212591389114541,,0.0,False,开盘高开10.1% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开10.1% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920394,2026-01-26,2026-01,UP,deep_pullback,62.22468289809542,53.95687822501473,55.32578140585117,initial_stop,-0.13287017768528886,,0.0,False,开盘高开12.9% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开12.9% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920640,2026-01-25,2026-01,UP,deep_pullback,48.51903032217309,46.478742893240685,43.177458307012,initial_stop,-0.042051282051281946,48.51903032217309,-0.042051282051281946,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920427,2026-01-30,2026-01,UP,deep_pullback,20.5,15.03,14.7,initial_stop,-0.26682926829268294,,0.0,False,开盘高开4.4% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.4% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920471,2026-01-29,2026-01,UP,deep_pullback,18.16271567891973,18.877314328582145,18.30444441110278,dynamic_stop,0.03934426229508192,18.16271567891973,0.03934426229508192,False,"当日未触及支撑区 (support=18.30, tol=1.5%, day_low=17.58)",,0,False,,False,,False,,,,True
bj920634,2026-01-31,2026-01,UP,deep_pullback,29.84202211690363,27.05676671932596,26.688715113217484,dynamic_stop,-0.09333333333333327,,0.0,False,开盘高开12.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开12.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920088,2026-01-28,2026-01,UP,deep_pullback,40.37,56.964,41.6075,initial_tp,0.41104780777805305,40.37,0.41104780777805305,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920207,2026-01-29,2026-01,UP,deep_pullback,32.031887081926975,30.14063209573489,29.76039030377417,dynamic_stop,-0.05904288377874456,32.031887081926975,-0.05904288377874456,False,触及支撑后未出现有效反转形态,,1,False,,False,,False,,,,True
bj920414,2026-02-02,2026-02,UP,deep_pullback,17.93,16.51,19.135,dynamic_stop,-0.07919687674288889,17.93,-0.07919687674288889,False,"当日未触及支撑区 (support=19.14, tol=1.5%, day_low=15.18)",,0,False,,True,60m收盘跌破支撑0.5%且未收回 (support=19.14),False,,,,True
bj920021,2026-01-29,2026-01,UP,deep_pullback,11.98013244954166,14.902286422859031,10.989774833712882,initial_tp,0.24391666666666678,11.98013244954166,0.24391666666666678,False,"当日未触及支撑区 (support=10.99, tol=1.5%, day_low=10.31)",,0,False,,False,,False,,,,True
bj920207,2026-02-01,2026-02,UP,shallow_pullback,31.45455661245781,29.065602945688862,30.7363774163854,dynamic_stop,-0.07594936708860767,31.45455661245781,-0.07594936708860767,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920227,2026-01-31,2026-01,UP,deep_pullback,82.76233976720201,83.71804773832326,79.54800813319582,dynamic_stop,0.011547619047618918,,0.0,False,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开5.6% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920019,2026-01-31,2026-01,UP,deep_pullback,26.0,23.18,22.1235,dynamic_stop,-0.1084615384615385,,0.0,False,开盘高开17.5% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开17.5% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920471,2026-02-01,2026-02,UP,deep_pullback,19.35371342835709,17.706166541635408,18.459075618904727,dynamic_stop,-0.08512820512820518,19.35371342835709,-0.08512820512820518,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920088,2026-02-01,2026-02,UP,deep_pullback,44.5,43.24,41.5356,initial_stop,-0.028314606741572934,44.5,-0.028314606741572934,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920471,2026-02-10,2026-02,UP,shallow_pullback,18.877314328582145,16.28689422355589,16.209479369842462,dynamic_stop,-0.13722397476340686,,0.0,False,开盘高开14.8% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开14.8% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920021,2026-02-04,2026-02,UP,deep_pullback,13.12822847595607,12.748857615053916,12.609289072016756,dynamic_stop,-0.028897338403041872,,0.0,False,开盘高开4.3% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开4.3% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920046,2026-02-07,2026-02,UP,deep_pullback,27.831241621401364,26.9238095226742,26.86318109234165,dynamic_stop,-0.032604801146542295,27.299999237060547,-0.013779843402913272,True,pinbar反转，入场价 27.30 < 27.83 (改善1.91%),pinbar,2,False,,False,,False,,,,True
bj920471,2026-02-07,2026-02,UP,deep_pullback,18.3115903975994,17.616841710427607,18.051754388597157,dynamic_stop,-0.03794037940379402,18.3115903975994,-0.03794037940379402,False,触及支撑后K线不足,,1,False,,False,,False,,,,True
sh603729,2026-02-18,2026-02,UP,shallow_pullback,23.19,17.12,17.297666666666665,dynamic_stop,-0.2617507546356188,23.19,-0.2617507546356188,False,60分钟数据为空,,0,False,,False,,False,,,,False
sh603729,2026-02-18,2026-02,UP,shallow_pullback,20.0,17.12,17.358166666666666,dynamic_stop,-0.1439999999999999,20.0,-0.1439999999999999,False,60分钟数据为空,,0,False,,False,,False,,,,False
sh603533,2026-02-20,2026-02,UP,deep_pullback,35.83,26.75,26.1885,dynamic_stop,-0.25341892269048283,35.83,-0.25341892269048283,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920571,2026-03-08,2026-03,UP,deep_pullback,14.52,10.5,10.044333333333334,dynamic_stop,-0.27685950413223137,14.52,-0.27685950413223137,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920010,2026-03-08,2026-03,RANGE,deep_pullback,17.481796515041488,13.263428046209455,12.924961318473857,dynamic_stop,-0.2413006274957218,17.481796515041488,-0.2413006274957218,False,60分钟数据为空,,0,False,,False,,False,,,,False
sh603616,2026-03-05,2026-03,UP,deep_pullback,7.69,7.29,7.131,initial_stop,-0.052015604681404426,7.239999771118164,0.006906109179905862,True,pinbar反转，入场价 7.24 < 7.69 (改善5.85%),pinbar,5,False,,False,,False,,,,True
bj920351,2026-03-08,2026-03,RANGE,deep_pullback,27.9,22.19,21.855,dynamic_stop,-0.2046594982078852,27.9,-0.2046594982078852,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920010,2026-03-08,2026-03,UP,deep_pullback,14.071200731730482,13.263428046209455,12.924961318473857,dynamic_stop,-0.05740609496810767,14.071200731730482,-0.05740609496810767,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920571,2026-03-08,2026-03,UP,deep_pullback,11.7,10.5,10.139333333333331,dynamic_stop,-0.10256410256410253,11.7,-0.10256410256410253,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920014,2026-03-13,2026-03,UP,deep_pullback,16.68,15.1,14.767500000000002,dynamic_stop,-0.09472422062350117,,0.0,False,开盘高开9.7% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开9.7% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
bj920010,2026-03-08,2026-03,UP,deep_pullback,13.96150320653627,13.263428046209455,12.924961318473857,dynamic_stop,-0.050000000000000044,13.96150320653627,-0.050000000000000044,False,60分钟数据为空,,0,False,,False,,False,,,,False
bj920375,2026-03-12,2026-03,UP,deep_pullback,13.522113787375416,13.474857558139536,13.867781717192692,dynamic_stop,-0.003494736842105217,,0.0,False,开盘高开37.0% (>3%)，远离支撑，放弃当日入场,,0,True,开盘高开37.0% (>3%)，远离支撑，放弃当日入场,False,,False,,,,True
