trade_idx,stock_code,t0_date,entry_price,day_idx,date,code,type,severity,day_high,day_low,day_close,current_stop,pnl_at_signal,level
717,sh688670,2025-12-03 00:00:00,25.38,1,2025-12-11,D4,danger,exit,25.68,23.33,23.4,23.3496,-0.07801418439716312,
718,sh600408,2025-12-03 00:00:00,5.26,2,2025-12-09,D4,danger,exit,5.11,4.74,4.81,4.8392,-0.0855513307984791,
719,bj920982,2025-12-03 00:00:00,228.89,5,2025-12-12,S1,strength,,283.0,246.3,275.5,220.51580284927667,0.20363493381100106,strong
720,sz002474,2025-12-03 00:00:00,10.6,6,2025-12-15,D2,danger,exit,10.33,9.91,10.22,9.752,-0.035849056603773466,
721,sh600829,2025-12-03 00:00:00,13.26,2,2025-12-09,D4,danger,exit,13.44,12.62,12.77,12.1992,-0.036953242835595757,
722,bj920225,2025-12-04 00:00:00,32.49003984063744,4,2025-12-11,E1,exhaustion,reduce,34.16334661354581,30.876494023904378,31.85258964143426,29.89083665338645,-0.01961986511342717,
724,sz000692,2025-12-04 00:00:00,3.81,1,2025-12-11,D4,danger,exit,3.83,3.65,3.66,3.5484900082043787,-0.03937007874015741,
725,sh603353,2025-12-04 00:00:00,30.86080629521544,2,2025-12-12,D4,danger,exit,29.89640609848996,29.011544062319153,29.508657565785896,28.391941791598207,-0.04381443298969079,
727,sh600151,2025-12-05 00:00:00,14.64,5,2025-12-16,S1,strength,,18.26,15.28,17.18,13.468800000000002,0.17349726775956276,strong
728,bj920225,2025-12-05 00:00:00,33.85458167330677,3,2025-12-11,E1,exhaustion,reduce,34.16334661354581,30.876494023904378,31.85258964143426,31.146215139442223,-0.05913503971756395,
729,sz301111,2025-12-05 00:00:00,20.98205776173285,1,2025-12-16,D4,danger,exit,21.0120036101083,19.96389891696751,20.10364620938628,19.303493140794224,-0.04186489058039966,
731,sz001203,2025-12-08 00:00:00,28.11,1,2025-12-11,D4,danger,exit,28.46,26.9,27.1,25.8612,-0.03593027392387049,
732,sz002240,2025-12-08 00:00:00,32.51,2,2025-12-12,D4,danger,exit,33.68,29.57,29.99,29.9092,-0.07751461088895728,
733,sz300390,2025-12-08 00:00:00,52.9,2,2025-12-12,D4,danger,exit,53.87,48.42,49.62,48.668,-0.062003780718336454,
735,sh600734,2025-12-09 00:00:00,5.65,1,2025-12-16,D4,danger,exit,5.68,5.27,5.27,5.198,-0.06725663716814168,
736,sz300959,2025-12-09 00:00:00,128.98,1,2025-12-12,D4,danger,exit,128.98,113.46,115.17,118.6616,-0.10707086369979835,
737,sh688109,2025-12-09 00:00:00,123.39805194805194,5,2025-12-24,S1,strength,,149.512987012987,121.73347402597402,143.90126623376622,113.5262077922078,0.16615508885298857,strong
739,sz300300,2025-12-10 00:00:00,17.5,1,2025-12-12,D4,danger,exit,18.13,16.56,16.58,16.1,-0.05257142857142871,
740,sh600828,2025-12-10 00:00:00,6.4,6,2025-12-23,D4,danger,exit,6.26,5.76,5.79,5.888000000000001,-0.09531250000000002,
741,bj920790,2025-12-10 00:00:00,33.98139453805926,2,2025-12-15,S3,strength,,35.591981406159206,33.802440441603714,34.86622312608948,32.20346990534719,0.026038619075482883,moderate
741,bj920790,2025-12-10 00:00:00,33.98139453805926,6,2025-12-19,S1,strength,,37.27216153399186,34.418837884950605,36.04930854154561,33.38488088320744,0.06085430076067877,strong
741,bj920790,2025-12-10 00:00:00,33.98139453805926,7,2025-12-22,D5,danger,reduce,36.65576409064497,35.4925624636839,35.7510517141197,33.5897798410291,0.052077238150965544,
741,bj920790,2025-12-10 00:00:00,33.98139453805926,7,2025-12-22,E1,exhaustion,reduce,36.65576409064497,35.4925624636839,35.7510517141197,35.7510517141197,0.052077238150965544,
743,sz002713,2025-12-11 00:00:00,10.33,1,2025-12-16,D4,danger,exit,10.37,9.67,9.67,9.5036,-0.06389157792836397,
744,bj920961,2025-12-12 00:00:00,29.14773269482046,3,2025-12-23,D4,danger,exit,29.24755369719998,27.390883052940872,27.67038185960353,26.815914079234823,-0.050684931506849384,
745,sz300265,2025-12-12 00:00:00,13.11,1,2025-12-17,D4,danger,exit,13.7,12.45,12.85,12.0612,-0.019832189168573544,
747,sh603709,2025-12-12 00:00:00,17.35,1,2025-12-22,D4,danger,exit,17.55,16.9,16.91,15.962000000000002,-0.025360230547550544,
748,bj920665,2025-12-15 00:00:00,16.3,2,2025-12-22,D4,danger,exit,16.25,15.37,15.46,14.996,-0.05153374233128838,
749,sh600408,2025-12-15 00:00:00,4.8,1,2025-12-18,E1,exhaustion,reduce,5.0,4.62,4.79,4.416,-0.002083333333333326,
750,bj920943,2025-12-15 00:00:00,27.0,5,2025-12-25,S1,strength,,31.08,27.0,28.66,24.84,0.06148148148148147,strong
751,sh688670,2025-12-15 00:00:00,21.39,5,2025-12-30,D4,danger,exit,21.21,20.5,20.71,19.678800000000003,-0.03179055633473582,
752,bj920857,2025-12-15 00:00:00,37.76,5,2025-12-25,D5,danger,reduce,37.8,35.91,36.58,34.7392,-0.03125,
753,bj920665,2025-12-16 00:00:00,16.3,2,2025-12-22,D4,danger,exit,16.25,15.37,15.46,14.996,-0.05153374233128838,
755,bj920961,2025-12-16 00:00:00,29.14773269482046,3,2025-12-23,D4,danger,exit,29.24755369719998,27.390883052940872,27.67038185960353,26.815914079234823,-0.050684931506849384,
756,sz002565,2025-12-16 00:00:00,17.31,2,2025-12-22,D4,danger,exit,16.5,15.47,15.7,15.9252,-0.09300982091276722,
757,bj920942,2025-12-16 00:00:00,31.8,1,2025-12-18,D4,danger,exit,32.0,31.14,31.16,30.307315204666043,-0.020125786163522008,
758,bj920726,2025-12-17 00:00:00,23.115482352128804,1,2025-12-22,D4,danger,exit,23.634258822698808,22.846117646255916,23.374870587413803,21.2662437639585,0.01122140699179952,
759,bj920171,2025-12-17 00:00:00,24.99,3,2025-12-29,D4,danger,exit,24.65,23.3,23.3,22.9908,-0.06762705082032805,
761,bj920662,2025-12-17 00:00:00,30.645957640143003,5,2025-12-30,D5,danger,reduce,32.11759999275207,29.930023522657507,30.059289404981275,28.194281028931563,-0.019143413367943007,
762,sh603843,2025-12-17 00:00:00,4.47,1,2025-12-23,D4,danger,exit,4.62,4.46,4.46,4.1124,-0.0022371364653243075,
763,bj920116,2025-12-18 00:00:00,58.14529880648252,6,2026-01-05,S1,strength,,69.62312800285478,60.84890183036386,64.55833078133563,53.49367490196392,0.11029321555637317,strong
763,bj920116,2025-12-18 00:00:00,58.14529880648252,10,2026-01-09,S1,strength,,76.6282419064207,67.46167228719239,71.42790785784682,58.40620111647958,0.22843822843822825,strong
764,bj920943,2025-12-18 00:00:00,26.5,1,2025-12-23,D4,danger,exit,27.92,25.46,25.6,24.380000000000003,-0.03396226415094339,
765,bj920171,2025-12-18 00:00:00,24.99,3,2025-12-29,D4,danger,exit,24.65,23.3,23.3,22.9908,-0.06762705082032805,
766,bj920665,2025-12-18 00:00:00,15.44,3,2025-12-29,D2,danger,exit,15.19,14.5,14.6,14.2048,-0.05440414507772018,
768,bj920751,2025-12-19 00:00:00,21.1,5,2025-12-31,D5,danger,reduce,21.59,20.72,20.87,19.412000000000003,-0.010900473933649346,
770,bj920075,2025-12-19 00:00:00,28.456230293118,1,2025-12-23,D4,danger,exit,28.908384556842847,27.55192176566831,28.279300363834366,26.239602932534037,-0.006217616580310836,
771,bj920171,2025-12-19 00:00:00,24.99,3,2025-12-29,D4,danger,exit,24.65,23.3,23.3,22.9908,-0.06762705082032805,
772,bj920665,2025-12-19 00:00:00,15.44,3,2025-12-29,D2,danger,exit,15.19,14.5,14.6,14.2048,-0.05440414507772018,
773,bj920651,2025-12-19 00:00:00,43.52674620390456,2,2025-12-25,D4,danger,exit,43.97277657266812,41.461431670281996,41.59718004338394,40.04460650759219,-0.044330585876587336,
775,bj920075,2025-12-22 00:00:00,27.876293302688307,1,2025-12-24,E1,exhaustion,reduce,28.259641482802852,27.32584463380589,27.964758267330126,25.679702499992477,0.003173483779971731,
776,sz002149,2025-12-23 00:00:00,42.04,6,2026-01-05,S2,strength,,46.86,43.71,46.03,38.6768,0.09490960989533792,moderate
777,sz002853,2025-12-23 00:00:00,22.72,1,2025-12-29,D4,danger,exit,23.48,20.89,21.08,20.9024,-0.07218309859154937,
778,bj920786,2025-12-23 00:00:00,10.61,1,2025-12-25,D4,danger,exit,10.65,10.31,10.32,9.7612,-0.027332704995287394,
779,bj920098,2025-12-25 00:00:00,31.11,3,2026-01-07,E1,exhaustion,reduce,31.56,30.88,31.13,28.6212,0.0006428801028608433,
780,sh603122,2025-12-25 00:00:00,25.48,1,2025-12-29,D4,danger,exit,25.95,24.0,24.49,23.4416,-0.03885400313971754,
781,sz000609,2025-12-25 00:00:00,9.3,1,2025-12-30,D4,danger,exit,9.41,8.74,8.74,8.556000000000001,-0.06021505376344094,
782,bj920662,2025-12-25 00:00:00,32.81364705141853,1,2025-12-29,D4,danger,exit,33.77816940414204,30.178611757895528,30.65590116955252,30.188555287305046,-0.06575757575757579,
783,bj920857,2025-12-26 00:00:00,36.2,7,2026-01-12,D1,danger,exit,37.0,31.96,33.23,33.304,-0.08204419889502779,
784,bj920662,2025-12-26 00:00:00,29.134541169895844,11,2026-01-20,D4,danger,exit,29.900192934428944,28.05069646425808,28.229679993629457,26.803777876304174,-0.031058020477815584,
785,sz301292,2025-12-26 00:00:00,68.53,4,2026-01-07,D4,danger,exit,64.84,61.5,62.15,63.0476,-0.09309791332263251,
787,bj920023,2025-12-26 00:00:00,4.64,5,2026-01-13,S1,strength,,5.04,4.72,4.86,4.2688,0.0474137931034484,strong
787,bj920023,2025-12-26 00:00:00,4.64,6,2026-01-14,E1,exhaustion,reduce,4.95,4.71,4.85,4.558104436398242,0.04525862068965525,
788,sh603843,2025-12-29 00:00:00,6.0,6,2026-01-14,D4,danger,exit,5.84,5.84,5.84,5.56904879683397,-0.026666666666666727,
789,sz002591,2025-12-30 00:00:00,6.95,1,2026-01-07,D4,danger,exit,6.98,6.79,6.82,6.407676584545949,-0.018705035971222972,
790,sh603843,2025-12-30 00:00:00,6.0,9,2026-01-19,D4,danger,exit,5.92,5.51,5.62,5.5200000000000005,-0.06333333333333335,
791,bj920533,2025-12-30 00:00:00,30.3,9,2026-01-21,D5,danger,reduce,30.8,30.12,30.3,28.16489951552846,0.0,
793,bj920130,2025-12-31 00:00:00,28.78,5,2026-01-16,D4,danger,exit,28.0,26.41,26.63,26.4776,-0.07470465601111886,
795,bj920533,2025-12-31 00:00:00,30.3,9,2026-01-21,D5,danger,reduce,30.8,30.12,30.3,28.142190691235776,0.0,
796,sz002347,2026-01-05 00:00:00,12.75,1,2026-01-07,D4,danger,exit,13.38,12.23,12.71,11.73,-0.0031372549019607066,
798,sz300599,2026-01-05 00:00:00,9.826174496644295,5,2026-01-15,D5,danger,reduce,10.421700223713646,9.935354213273676,10.14378821774795,9.040080536912752,0.03232323232323231,
801,bj920576,2026-01-07 00:00:00,94.0,1,2026-01-15,D4,danger,exit,95.0,88.1,89.6,86.48,-0.04680851063829794,
802,sz301363,2026-01-07 00:00:00,28.420340681362728,1,2026-01-09,D4,danger,exit,28.484111079301464,26.37968794732322,26.606427139994274,26.14671342685371,-0.06382448267265028,
803,bj920751,2026-01-09 00:00:00,27.99,1,2026-01-13,D4,danger,exit,27.99,24.55,24.69,25.7508,-0.11789924973204702,
804,bj920751,2026-01-12 00:00:00,26.52,5,2026-01-27,D5,danger,reduce,27.38,26.2,26.68,24.3984,0.006033182503770718,
805,bj920092,2026-01-12 00:00:00,42.36,2,2026-01-21,D4,danger,exit,41.85,40.09,40.36,38.9712,-0.047214353163361644,
809,bj920130,2026-01-14 00:00:00,27.45,2,2026-01-21,D4,danger,exit,26.69,25.81,26.0,25.254,-0.05282331511839711,
810,sh603828,2026-01-14 00:00:00,7.44,5,2026-01-29,D4,danger,exit,7.32,6.99,6.99,6.8448,-0.06048387096774199,
811,bj920270,2026-01-15 00:00:00,20.909259260804564,1,2026-01-21,D4,danger,exit,21.108395063288416,19.953407408882068,20.132629631117535,19.2365185199402,-0.037142857142857255,
812,sz301348,2026-01-16 00:00:00,34.46,2,2026-01-22,D4,danger,exit,36.54,32.66,33.2,31.874388725043108,-0.03656413232733602,
813,sz002112,2026-01-19 00:00:00,21.97,6,2026-01-28,D5,danger,reduce,23.88,21.8,22.63,20.2124,0.03004096495220754,
814,bj920299,2026-01-19 00:00:00,24.94323357710246,2,2026-01-27,D4,danger,exit,25.32055956274334,23.483577790544313,24.129003818614244,22.947774890934262,-0.03264331210191085,
815,sh688523,2026-01-19 00:00:00,65.01,5,2026-01-29,D5,danger,reduce,64.17,60.86,61.81,59.8092,-0.04922319643131834,
816,bj920021,2026-01-20 00:00:00,12.000099336957565,4,2026-01-28,D4,danger,exit,11.990115893249612,10.582450330428467,10.832036423127251,11.040091390000958,-0.09733777038269564,
818,bj920706,2026-01-20 00:00:00,28.745771812080537,2,2026-01-29,E1,exhaustion,reduce,28.517315436241613,27.514093959731543,28.259060402684565,26.44611006711409,-0.016931582584657878,
819,bj920471,2026-01-21 00:00:00,18.16271567891973,1,2026-01-27,D4,danger,exit,18.341365341335337,16.326594148537133,17.03126781695424,16.709698424606152,-0.06229508196721312,
820,sz002718,2026-01-21 00:00:00,75.0,5,2026-02-03,S2,strength,,79.5,73.35,78.5,69.0,0.046666666666666634,moderate
820,sz002718,2026-01-21 00:00:00,75.0,9,2026-02-09,D1,danger,exit,79.18,71.28,73.98,73.0,-0.013599999999999945,
824,bj920471,2026-01-22 00:00:00,18.16271567891973,1,2026-01-27,D4,danger,exit,18.341365341335337,16.326594148537133,17.03126781695424,16.709698424606152,-0.06229508196721312,
825,bj920427,2026-01-22 00:00:00,20.5,1,2026-01-26,D4,danger,exit,21.44,16.1,16.15,18.86,-0.2121951219512196,
826,bj920640,2026-01-22 00:00:00,46.53845862286797,5,2026-02-06,D5,danger,reduce,46.13040113708149,43.791535060012635,44.368787113076436,42.81538193303854,-0.04662104362703168,
830,bj920471,2026-01-23 00:00:00,19.155213803450863,4,2026-02-04,D4,danger,exit,20.47523630907727,17.46796699174794,17.864966241560392,17.622796699174796,-0.06735751295336778,
831,bj920640,2026-01-23 00:00:00,45.24461781427669,1,2026-01-28,E1,exhaustion,reduce,47.16547378395452,44.78679722046747,45.354096651926724,41.62504838913456,0.0024197096348439473,
832,bj920116,2026-01-23 00:00:00,79.4745152745702,1,2026-02-02,E1,exhaustion,reduce,82.0354479541834,77.76247114335246,79.55298396391767,73.11655405260458,0.0009873440445202775,
833,bj920471,2026-01-26 00:00:00,19.155213803450863,4,2026-02-04,D4,danger,exit,20.47523630907727,17.46796699174794,17.864966241560392,17.622796699174796,-0.06735751295336778,
834,bj920634,2026-01-26 00:00:00,27.454660347551343,6,2026-02-10,D4,danger,exit,27.305450236966823,26.2908214849921,26.410189573459714,25.25828751974724,-0.03804347826086962,
836,sz301636,2026-01-26 00:00:00,70.87,1,2026-01-28,D4,danger,exit,71.75,64.62,66.18,65.2004,-0.06617750811344714,
837,bj920427,2026-01-26 00:00:00,15.9,3,2026-01-30,D4,danger,exit,15.63,14.86,14.87,14.628,-0.06477987421383657,
838,bj920207,2026-01-27 00:00:00,31.45455661245781,4,2026-02-04,D4,danger,exit,30.678146670757904,28.896385394292732,29.11537281374655,28.93819208346119,-0.07436708860759489,
839,bj920414,2026-01-27 00:00:00,17.89,1,2026-02-05,D4,danger,exit,18.29,16.91,16.93,16.4588,-0.05366126327557297,
841,bj920471,2026-01-27 00:00:00,19.155213803450863,4,2026-02-04,D4,danger,exit,20.47523630907727,17.46796699174794,17.864966241560392,17.622796699174796,-0.06735751295336778,
842,bj920427,2026-01-27 00:00:00,15.34,1,2026-01-30,D4,danger,exit,15.63,14.86,14.87,14.1128,-0.030638852672751016,
843,bj920227,2026-01-27 00:00:00,82.76233976720201,4,2026-02-04,D4,danger,exit,83.71804773832326,78.00350523058789,79.2843509650803,76.14135258582586,-0.04202380952380946,
844,sh603601,2026-01-27 00:00:00,11.762231022986542,6,2026-02-05,D5,danger,reduce,12.421795379415695,11.24257425731509,11.79221122100605,10.82125254114762,0.002548853016142827,
845,sz001331,2026-01-27 00:00:00,52.34,8,2026-02-11,D4,danger,exit,53.88,50.5,51.33,48.152800000000006,-0.019296904852885044,
846,bj920634,2026-01-28 00:00:00,29.235234333859925,2,2026-02-05,D4,danger,exit,27.84260663507109,26.85781990521327,26.937398630858343,26.89641558715113,-0.07859816264035391,
847,bj920427,2026-01-28 00:00:00,15.34,1,2026-01-30,D4,danger,exit,15.63,14.86,14.87,14.1128,-0.030638852672751016,
849,bj920227,2026-01-29 00:00:00,82.06280094297924,2,2026-02-04,D4,danger,exit,83.71804773832326,78.00350523058789,79.2843509650803,75.4977768675409,-0.03385760595509668,
850,bj920021,2026-01-29 00:00:00,13.12822847595607,1,2026-02-04,D4,danger,exit,13.667334436185444,12.379470197859716,13.038377482584508,12.077970197879583,-0.00684410646387823,
851,bj920019,2026-01-29 00:00:00,23.7,7,2026-02-11,D2,danger,exit,23.75,22.99,22.99,21.804,-0.029957805907173007,
853,bj920564,2026-01-29 00:00:00,25.27207544333965,1,2026-02-04,D4,danger,exit,25.272075443339652,24.19065022687021,24.398616614652795,23.25030940787248,-0.03456221198156684,
854,sz000603,2026-01-29 00:00:00,48.39857556245775,5,2026-02-13,D5,danger,reduce,46.34753533084567,44.90384196393427,45.00340702372126,44.52668951746113,-0.07015017486113961,
855,bj920471,2026-01-30 00:00:00,18.877314328582145,1,2026-02-04,D4,danger,exit,20.47523630907727,17.46796699174794,17.864966241560392,17.367129182295574,-0.05362776025236582,
856,bj920088,2026-01-30 00:00:00,47.0,1,2026-02-04,E1,exhaustion,reduce,48.89,43.89,46.87,43.24,-0.00276595744680852,
857,sz301611,2026-01-30 00:00:00,128.37619335347435,2,2026-02-09,E1,exhaustion,reduce,130.35397784491443,122.44283987915409,127.3573346760658,118.1060978851964,-0.00793650793650813,
858,bj920087,2026-01-30 00:00:00,17.590933100448947,3,2026-02-12,D4,danger,exit,17.183459508856625,16.756109156698827,16.775985917264308,16.18365845241303,-0.04632768361581918,
859,sz000547,2026-01-30 00:00:00,31.5,1,2026-02-06,D4,danger,exit,32.58,30.27,30.35,28.98,-0.03650793650793649,
860,sz300785,2026-01-30 00:00:00,66.72587595281715,1,2026-02-09,E1,exhaustion,reduce,67.71182546316474,63.73815016388504,66.91509858611619,61.38780587659178,0.0028358208955223674,
861,sz002995,2026-01-30 00:00:00,36.1,6,2026-02-10,D2,danger,exit,33.98,30.6,30.6,33.212,-0.1523545706371191,
862,sh688365,2026-01-30 00:00:00,25.41,5,2026-02-24,D4,danger,exit,25.4,22.69,23.07,23.3772,-0.09208972845336483,
863,bj920087,2026-02-02 00:00:00,17.392165494794156,3,2026-02-11,D4,danger,exit,17.55117957931799,17.034383804615537,17.054260565181014,16.000792255210623,-0.01942857142857135,
864,sz300427,2026-02-02 00:00:00,15.49,2,2026-02-05,D4,danger,exit,15.15,14.6,14.6,14.250800000000002,-0.057456423499031684,
866,sz002131,2026-02-02 00:00:00,8.795278244428651,5,2026-02-13,E1,exhaustion,reduce,9.292748733366922,8.705733556419762,8.914671161773837,8.09165598487436,0.013574660633484337,
867,bj920021,2026-02-03 00:00:00,12.589122515726697,2,2026-02-06,D4,danger,exit,12.958509932920897,12.089950330329126,12.489288078647181,11.58199271446856,-0.007930214115781209,
868,sz300342,2026-02-03 00:00:00,51.7422191684056,1,2026-02-06,D4,danger,exit,54.731192029949895,50.69257986920108,50.69257986920108,47.60284163493315,-0.020285935085007645,
869,sh600986,2026-02-04 00:00:00,13.11,1,2026-02-13,D4,danger,exit,13.41,12.54,12.56,12.0612,-0.04195270785659799,
870,bj920985,2026-02-04 00:00:00,8.7,1,2026-02-13,D4,danger,exit,8.74,8.44,8.53,8.004,-0.019540229885057436,
871,bj920985,2026-02-05 00:00:00,9.0,1,2026-02-10,D4,danger,exit,9.02,8.62,8.73,8.280000000000001,-0.029999999999999916,
872,sz001331,2026-02-05 00:00:00,57.0,1,2026-02-10,D4,danger,exit,57.6,55.02,55.2,52.440000000000005,-0.03157894736842104,
873,bj920046,2026-02-06 00:00:00,27.96087477836239,2,2026-02-11,D4,danger,exit,27.970846559667084,26.18589770612683,26.37536155091602,25.7240047960934,-0.05670470756062773,
874,bj920471,2026-02-06 00:00:00,18.470390097524383,1,2026-02-10,D4,danger,exit,18.52993998499625,17.279392348087022,17.48781695423856,16.992758889722435,-0.05319720580333165,
875,sz000510,2026-02-06 00:00:00,17.55,2,2026-02-24,E1,exhaustion,reduce,18.18,17.1,17.54,16.146,-0.0005698005698006048,
876,bj920167,2026-02-09 00:00:00,22.66,1,2026-02-12,D4,danger,exit,23.45,22.0,22.01,20.8472,-0.02868490732568396,
877,sz002342,2026-02-09 00:00:00,16.081364937581203,2,2026-02-27,E1,exhaustion,reduce,16.4711556352603,15.44170840805653,15.70156887317593,14.794855742574708,-0.023617153511497735,
880,sz002931,2026-02-13 00:00:00,87.51,1,2026-02-26,D4,danger,exit,87.6,83.24,83.94,80.5092,-0.04079533767569432,
882,sz300806,2026-02-13 00:00:00,55.15,1,2026-02-25,D4,danger,exit,55.3,50.55,51.45,50.738,-0.06708975521305527,
884,sz000603,2026-02-24 00:00:00,53.37682855180745,1,2026-03-03,D4,danger,exit,54.48200071544308,50.688571937558606,50.688571937558606,49.106682267662855,-0.050363738108561984,
885,sz002716,2026-02-24 00:00:00,16.67,3,2026-03-04,D4,danger,exit,15.67,14.26,15.1,15.336400000000005,-0.09418116376724661,
886,sz301232,2026-02-25 00:00:00,151.32142857142858,1,2026-03-03,D4,danger,exit,151.32142857142858,133.21428571428572,134.57142857142858,139.2157142857143,-0.11069152702383767,
887,sh688387,2026-02-25 00:00:00,17.0,1,2026-03-03,D4,danger,exit,17.1,15.28,15.35,15.64,-0.09705882352941175,
888,sh603616,2026-02-25 00:00:00,8.03,1,2026-02-27,D4,danger,exit,8.08,7.68,7.72,7.3876,-0.038605230386052236,
889,sh600078,2026-02-26 00:00:00,12.74,7,2026-03-13,S1,strength,,14.19,12.83,13.66,11.7208,0.07221350078492939,strong
889,sh600078,2026-02-26 00:00:00,12.74,10,2026-03-18,D2,danger,exit,12.49,11.98,12.25,12.30880718662942,-0.038461538461538436,
890,sh603616,2026-02-26 00:00:00,7.69,1,2026-03-04,D4,danger,exit,7.75,7.35,7.35,7.074800000000001,-0.044213263979193895,
892,sz001209,2026-02-27 00:00:00,22.37,1,2026-03-05,D4,danger,exit,22.5,21.34,21.49,20.5804,-0.039338399642378286,
893,sh688503,2026-02-27 00:00:00,90.5,5,2026-03-16,D5,danger,reduce,88.89,84.39,87.35,83.26,-0.0348066298342542,
894,sz000826,2026-02-27 00:00:00,2.48,1,2026-03-05,E1,exhaustion,reduce,2.58,2.42,2.47,2.2816,-0.004032258064516014,
895,sz301312,2026-02-27 00:00:00,60.05716539997424,5,2026-03-12,D4,danger,exit,62.46600863068402,59.50840525570012,60.17832023702177,55.2525921679763,0.0020173252640323103,
896,bj920010,2026-03-03 00:00:00,12.784747936271067,3,2026-03-13,D4,danger,exit,13.462878092017117,12.615215397334557,12.804692940851835,11.761968101369384,0.0015600624024962872,
897,sh603616,2026-03-03 00:00:00,7.17,3,2026-03-10,E1,exhaustion,reduce,7.39,7.19,7.29,6.5964,0.01673640167364021,
898,bj920351,2026-03-03 00:00:00,22.61,1,2026-03-11,E1,exhaustion,reduce,22.98,22.18,22.6,20.8012,-0.0004422821760282636,
899,bj920260,2026-03-03 00:00:00,11.753448275862068,3,2026-03-13,D4,danger,exit,11.802298850574713,11.343103448275862,11.362643678160921,10.813172413793104,-0.033250207813798616,
901,bj920571,2026-03-04 00:00:00,11.11,1,2026-03-11,E1,exhaustion,reduce,11.48,10.82,11.15,10.2212,0.0036003600360037247,
902,bj920010,2026-03-04 00:00:00,12.784747936271067,3,2026-03-13,D4,danger,exit,13.462878092017117,12.615215397334557,12.804692940851835,11.761968101369384,0.0015600624024962872,
903,bj920021,2026-03-04 00:00:00,10.8420198668352,3,2026-03-12,D4,danger,exit,10.53253311188871,10.053327813907044,10.123211919862705,9.974658277488386,-0.06629834254143607,
904,bj920571,2026-03-05 00:00:00,11.11,1,2026-03-11,E1,exhaustion,reduce,11.48,10.82,11.15,10.2212,0.0036003600360037247,
905,bj920010,2026-03-05 00:00:00,12.784747936271067,3,2026-03-13,D4,danger,exit,13.462878092017117,12.615215397334557,12.804692940851835,11.761968101369384,0.0015600624024962872,
906,sz002969,2026-03-05 00:00:00,26.5,5,2026-03-20,D5,danger,reduce,28.6,26.73,27.46,24.380000000000003,0.03622641509433966,
907,sh600714,2026-03-05 00:00:00,24.31,3,2026-03-17,E1,exhaustion,reduce,26.36,24.65,25.11,22.3652,0.03290826820238579,
909,bj920351,2026-03-05 00:00:00,22.61,1,2026-03-11,E1,exhaustion,reduce,22.98,22.18,22.6,20.8012,-0.0004422821760282636,
910,sz300323,2026-03-06 00:00:00,12.16,4,2026-03-17,D4,danger,exit,12.73,11.09,11.19,11.1872,-0.07976973684210531,
911,bj920014,2026-03-09 00:00:00,14.65,1,2026-03-18,D4,danger,exit,14.75,14.09,14.26,13.478000000000002,-0.02662116040955631,
912,bj920571,2026-03-09 00:00:00,11.11,1,2026-03-11,E1,exhaustion,reduce,11.48,10.82,11.15,10.2212,0.0036003600360037247,
913,bj920207,2026-03-09 00:00:00,32.38,1,2026-03-17,D4,danger,exit,32.5,30.61,30.7,29.789600000000004,-0.051883878937615924,
914,bj920010,2026-03-09 00:00:00,12.784747936271067,3,2026-03-13,D4,danger,exit,13.462878092017117,12.615215397334557,12.804692940851835,11.761968101369384,0.0015600624024962872,
915,sz300017,2026-03-09 00:00:00,19.8470999301188,2,2026-03-12,D4,danger,exit,20.14185883997205,18.6680642907058,18.746666666666666,18.25933193570929,-0.055445544554455606,
916,bj920014,2026-03-10 00:00:00,14.65,1,2026-03-18,D4,danger,exit,14.75,14.09,14.26,13.478000000000002,-0.02662116040955631,
917,bj920368,2026-03-10 00:00:00,41.85,1,2026-03-13,E1,exhaustion,reduce,43.48,40.7,42.0,38.502,0.0035842293906809264,
918,sh688530,2026-03-10 00:00:00,33.43,1,2026-03-13,D4,danger,exit,34.44,32.23,32.23,30.7556,-0.03589590188453495,
919,sh688035,2026-03-10 00:00:00,62.697504477611936,1,2026-03-19,D4,danger,exit,64.16487164179104,61.10037014925373,61.55954626865672,57.68170411940299,-0.01814997611845237,
920,bj920375,2026-03-11 00:00:00,14.64658430232558,1,2026-03-13,D4,danger,exit,14.931260382059802,12.874475705980068,12.874475705980068,13.474857558139536,-0.12099125364431473,
921,bj920014,2026-03-11 00:00:00,14.65,1,2026-03-18,D4,danger,exit,14.75,14.09,14.26,13.478000000000002,-0.02662116040955631,
922,sh601789,2026-03-11 00:00:00,7.35,1,2026-03-13,D4,danger,exit,7.5,6.73,6.79,6.8329681942060985,-0.07619047619047614,
923,bj920779,2026-03-11 00:00:00,36.29600434900788,3,2026-03-17,D4,danger,exit,37.38488447947812,34.33405816798043,35.41312856754553,34.40206751497977,-0.024324324324324298,
