signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl
203,bj920856,2025-03-10,high_trap,>20%,0.9294,bull_aligned,7.4404,high_trap_skip,,,,,,,,,
204,bj920634,2025-03-10,high_trap,>20%,0.9741,bull_aligned,14.8651,high_trap_skip,,,,,,,,,
205,bj920427,2025-03-10,main_wave,>20%,0.6767,bull_aligned,10.2289,observe_expire,13.406400000000001,,,,,,,observe_expire,
206,bj920541,2025-03-10,high_trap,>20%,0.9727,bull_aligned,9.6369,high_trap_skip,,,,,,,,,
207,sz002093,2025-03-10,high_trap,>20%,1.0,bull_aligned,7.3373,high_trap_skip,,,,,,,,,
208,bj920839,2025-03-10,high_trap,15~20%,0.975,bull_aligned,15.8109,high_trap_skip,,,,,,,,,
209,bj920008,2025-03-10,main_wave,>20%,0.6326,bull_aligned,26.52,observe_expire,36.936,,,,,,,observe_expire,
210,bj920579,2025-03-10,high_trap,>20%,1.0,bull_aligned,16.7032,high_trap_skip,,,,,,,,,
211,bj920896,2025-03-10,high_trap,>20%,0.8631,bull_aligned,14.0897,high_trap_skip,,,,,,,,,
212,bj920879,2025-03-10,high_trap,>20%,0.8032,bull_aligned,7.4969,high_trap_skip,,,,,,,,,
213,bj920837,2025-03-10,high_trap,>20%,0.8544,bull_aligned,9.3967,high_trap_skip,,,,,,,,,
214,bj920130,2025-03-10,high_trap,>20%,1.0,bull_aligned,14.9334,high_trap_skip,,,,,,,,,
215,bj920006,2025-03-10,main_wave,>20%,0.6914,bull_aligned,18.4703,simulated,29.08089,29.08089,0.0,34.225299441000004,25.652253069,34.225299441000004,0.0,tp,0.1769
216,sh605208,2025-03-10,high_trap,>20%,1.0,bull_aligned,7.063,high_trap_skip,,,,,,,,,
217,bj920976,2025-03-10,high_trap,>20%,0.8265,bull_aligned,18.4083,high_trap_skip,,,,,,,,,
218,bj920300,2025-03-10,main_wave,10~15%,0.5266,bull_aligned,10.6504,simulated,15.02064,15.02064,9.0,16.98834384,13.309789104,16.98834384,10.0,tp,0.131
219,bj920339,2025-03-10,high_zone,>20%,0.7937,bull_aligned,6.8985,observe_expire,9.05711,,,,,,,observe_expire,
220,sz300819,2025-03-10,high_trap,5~10%,0.8861,bull_aligned,11.4324,high_trap_skip,,,,,,,,,
221,bj920634,2025-03-11,high_trap,>20%,0.9741,bull_aligned,14.8651,high_trap_skip,,,,,,,,,
222,bj920008,2025-03-11,main_wave,>20%,0.6326,bull_aligned,26.52,observe_expire,36.936,,,,,,,observe_expire,
223,bj920599,2025-03-11,high_trap,15~20%,0.8361,bull_aligned,11.5228,high_trap_skip,,,,,,,,,
224,bj920001,2025-03-11,high_trap,>20%,0.8145,bull_aligned,15.2153,high_trap_skip,,,,,,,,,
225,bj920541,2025-03-11,high_trap,>20%,0.9727,bull_aligned,9.6369,high_trap_skip,,,,,,,,,
226,bj920856,2025-03-11,high_trap,>20%,0.9294,bull_aligned,7.4404,high_trap_skip,,,,,,,,,
227,bj920339,2025-03-11,high_zone,>20%,0.7937,bull_aligned,6.8985,observe_expire,9.05711,,,,,,,observe_expire,
228,bj920006,2025-03-11,main_wave,>20%,0.6914,bull_aligned,18.4703,simulated,29.08089,29.08089,5.0,34.225299441000004,25.652253069,25.652253069,8.0,sl,-0.1179
229,bj920839,2025-03-11,high_trap,>20%,0.975,bull_aligned,15.8109,high_trap_skip,,,,,,,,,
230,bj920579,2025-03-11,high_trap,>20%,1.0,bull_aligned,16.7032,high_trap_skip,,,,,,,,,
231,bj920781,2025-03-11,high_zone,10~15%,0.7906,bull_aligned,6.4323,observe_expire,8.613555,,,,,,,observe_expire,
232,bj920943,2025-03-11,high_trap,>20%,0.8195,bull_aligned,13.5282,high_trap_skip,,,,,,,,,
233,bj920002,2025-03-11,high_zone,>20%,0.722,bull_aligned,33.3638,simulated,119.708835,119.708835,1.0,138.790423299,106.995756723,106.995756723,7.0,sl,-0.1062
234,bj920225,2025-03-11,main_wave,>20%,0.6941,bull_aligned,10.1026,observe_expire,12.36978,,,,,,,observe_expire,
235,bj920879,2025-03-11,high_trap,>20%,0.8032,bull_aligned,7.4969,high_trap_skip,,,,,,,,,
236,bj920145,2025-03-11,high_zone,10~15%,0.7764,bull_aligned,8.3186,observe_expire,14.819999999999999,,,,,,,observe_expire,
237,bj920270,2025-03-11,high_zone,>20%,0.7788,bull_aligned,10.4978,observe_expire,13.62984,,,,,,,observe_expire,
238,sz300819,2025-03-11,high_trap,>20%,0.8861,bull_aligned,11.4324,high_trap_skip,,,,,,,,,
239,bj920263,2025-03-11,high_trap,>20%,0.8841,bull_aligned,6.9629,high_trap_skip,,,,,,,,,
240,bj920634,2025-03-12,high_trap,>20%,0.8802,bull_aligned,14.6516,high_trap_skip,,,,,,,,,
241,bj920026,2025-03-12,main_wave,>20%,0.6187,bull_aligned,13.6713,simulated,18.878760000000003,18.878760000000003,7.0,22.218412644000004,16.652954196000003,16.652954196000003,16.0,sl,-0.1179
242,bj920008,2025-03-12,main_wave,>20%,0.6967,bull_aligned,26.5673,observe_expire,39.24,,,,,,,observe_expire,
243,bj920856,2025-03-12,high_zone,>20%,0.7483,bull_aligned,7.4881,simulated,26.200525,26.200525,0.0,30.376888684999997,23.418029245,23.418029245,1.0,sl,-0.1062
244,bj920833,2025-03-12,high_zone,>20%,0.7046,bull_aligned,10.427,observe_expire,14.801665,,,,,,,observe_expire,
245,bj920006,2025-03-12,main_wave,>20%,0.6279,bull_aligned,18.4779,simulated,27.12474,27.12474,6.0,31.923106506,23.926733154,23.926733154,16.0,sl,-0.1179
246,bj920579,2025-03-12,high_trap,>20%,0.8189,bull_aligned,16.7576,high_trap_skip,,,,,,,,,
247,bj920455,2025-03-12,high_zone,>20%,0.7348,bull_aligned,6.1897,simulated,11.00214,11.00214,4.0,12.755881116000001,9.833712732,9.833712732,6.0,sl,-0.1062
248,bj920943,2025-03-12,high_zone,>20%,0.7982,bull_aligned,13.6746,simulated,19.334685,19.334685,7.0,22.416633789,17.281341453,22.416633789,8.0,tp,0.1594
249,bj920145,2025-03-12,high_zone,10~15%,0.7939,bull_aligned,8.4473,observe_expire,15.0575,,,,,,,observe_expire,
250,bj920339,2025-03-12,high_trap,>20%,0.9074,bull_aligned,6.8975,high_trap_skip,,,,,,,,,
251,bj920427,2025-03-12,high_trap,>20%,1.0,bull_aligned,10.181,high_trap_skip,,,,,,,,,
252,bj920837,2025-03-12,high_trap,>20%,0.9049,bull_aligned,9.4435,high_trap_skip,,,,,,,,,
253,bj920299,2025-03-12,main_wave,>20%,0.6669,bull_aligned,9.3387,observe_expire,14.822460000000001,,,,,,,observe_expire,
254,bj920871,2025-03-12,high_trap,>20%,0.8203,bull_aligned,10.4319,high_trap_skip,,,,,,,,,
255,bj920879,2025-03-12,high_trap,>20%,0.9223,bull_aligned,7.4118,high_trap_skip,,,,,,,,,
256,bj920378,2025-03-12,high_trap,>20%,0.9076,bull_aligned,8.8333,high_trap_skip,,,,,,,,,
257,bj920225,2025-03-12,high_zone,>20%,0.7894,bull_aligned,10.1714,observe_expire,13.947424999999999,,,,,,,observe_expire,
258,bj920130,2025-03-12,high_trap,>20%,0.9963,bull_aligned,15.1692,high_trap_skip,,,,,,,,,
259,bj920008,2025-03-13,high_trap,>20%,0.8815,bull_aligned,26.4756,high_trap_skip,,,,,,,,,
260,bj920026,2025-03-13,high_trap,>20%,0.9701,bull_aligned,13.7439,high_trap_skip,,,,,,,,,
261,bj920000,2025-03-13,main_wave,>20%,0.5867,bull_aligned,17.8527,observe_expire,22.17978,,,,,,,observe_expire,
262,bj920225,2025-03-13,high_trap,>20%,0.8566,bull_aligned,10.3001,high_trap_skip,,,,,,,,,
263,bj920339,2025-03-13,high_trap,>20%,0.9883,bull_aligned,6.9094,high_trap_skip,,,,,,,,,
264,bj920396,2025-03-13,high_trap,15~20%,0.8149,bull_aligned,12.8686,high_trap_skip,,,,,,,,,
265,bj920553,2025-03-13,high_zone,>20%,0.7197,bull_aligned,6.7072,observe_expire,9.577995,,,,,,,observe_expire,
266,bj920455,2025-03-13,high_zone,>20%,0.7533,bull_aligned,6.2551,simulated,11.194895,11.194895,3.0,12.979361263000001,10.005997151,10.005997151,5.0,sl,-0.1062
267,bj920579,2025-03-13,high_zone,>20%,0.7838,bull_aligned,16.8238,simulated,33.024565,33.024565,3.0,38.288680661,29.517356197000005,29.517356197000005,10.0,sl,-0.1062
268,bj920837,2025-03-13,high_trap,>20%,0.8675,bull_aligned,9.473,high_trap_skip,,,,,,,,,
269,bj920299,2025-03-13,main_wave,>20%,0.6608,bull_aligned,9.4955,observe_expire,14.73354,,,,,,,observe_expire,
270,bj920130,2025-03-13,high_zone,>20%,0.7598,bull_aligned,15.3985,simulated,32.49,32.49,6.0,37.668906,29.039562000000004,37.668906,11.0,tp,0.1594
271,bj920943,2025-03-13,high_trap,>20%,0.844,bull_aligned,13.6267,high_trap_skip,,,,,,,,,
272,bj920422,2025-03-13,main_wave,>20%,0.5625,bull_aligned,8.8004,observe_expire,11.78028,,,,,,,observe_expire,
273,bj920339,2025-03-14,high_trap,>20%,0.9458,bull_aligned,6.9434,high_trap_skip,,,,,,,,,
274,bj920634,2025-03-14,high_trap,>20%,0.9143,bull_aligned,14.5433,high_trap_skip,,,,,,,,,
275,bj920008,2025-03-14,high_trap,>20%,0.8296,bull_aligned,26.486,high_trap_skip,,,,,,,,,
276,bj920026,2025-03-14,high_zone,>20%,0.7947,bull_aligned,13.7682,simulated,24.799084999999998,24.799084999999998,0.0,28.752059148999997,22.165422173,22.165422173,2.0,sl,-0.1062
277,bj920576,2025-03-14,main_wave,>20%,0.6482,bull_aligned,19.6834,observe_expire,25.81632,,,,,,,observe_expire,
278,bj920422,2025-03-14,main_wave,>20%,0.6173,bull_aligned,8.8811,simulated,12.51099,12.51099,4.0,14.724184131,11.035944278999999,14.724184131,7.0,tp,0.1769
279,bj920833,2025-03-14,high_trap,>20%,1.0,bull_aligned,10.51,high_trap_skip,,,,,,,,,
280,bj920553,2025-03-14,high_zone,>20%,0.7023,bull_aligned,6.7986,observe_expire,9.42818,,,,,,,observe_expire,
281,bj920570,2025-03-14,high_zone,>20%,0.7529,bull_aligned,25.0874,observe_expire,36.905505,,,,,,,observe_expire,
282,bj920225,2025-03-14,high_trap,>20%,0.8425,bull_aligned,10.4034,high_trap_skip,,,,,,,,,
283,bj920781,2025-03-14,high_trap,15~20%,0.8778,bull_aligned,6.5768,high_trap_skip,,,,,,,,,
284,bj920145,2025-03-14,high_trap,15~20%,0.9602,bull_aligned,8.724,high_trap_skip,,,,,,,,,
285,bj920837,2025-03-14,high_trap,>20%,1.0,bull_aligned,9.4823,high_trap_skip,,,,,,,,,
286,bj920000,2025-03-14,main_wave,>20%,0.6451,bull_aligned,18.0286,simulated,23.86134,23.86134,4.0,28.082411046,21.048088013999998,21.048088013999998,14.0,sl,-0.1179
287,bj920130,2025-03-14,high_trap,>20%,1.0,bull_aligned,15.6258,high_trap_skip,,,,,,,,,
288,bj920871,2025-03-14,high_trap,>20%,0.8634,bull_aligned,10.5736,high_trap_skip,,,,,,,,,
289,sz002574,2025-03-14,high_trap,>20%,1.0,bull_aligned,4.2057,high_trap_skip,,,,,,,,,
290,bj920010,2025-03-14,high_trap,>20%,0.9792,bull_aligned,7.1338,high_trap_skip,,,,,,,,,
291,bj920339,2025-03-17,high_trap,>20%,0.943,bull_aligned,7.0104,high_trap_skip,,,,,,,,,
292,bj920634,2025-03-17,high_zone,>20%,0.7237,bull_aligned,14.4826,simulated,32.413239999999995,32.413239999999995,0.0,37.57991045599999,28.970953911999995,28.970953911999995,2.0,sl,-0.1062
293,bj920781,2025-03-17,high_trap,>20%,0.8673,bull_aligned,6.6566,high_trap_skip,,,,,,,,,
294,bj920471,2025-03-17,main_wave,>20%,0.6905,bull_aligned,11.846,simulated,16.301070000000003,16.301070000000003,3.0,19.184729283000003,14.379173847000002,19.184729283000003,5.0,tp,0.1769
295,bj920541,2025-03-17,high_zone,>20%,0.7417,bull_aligned,10.0658,simulated,14.938085,14.938085,2.0,17.319215748999998,13.351660373,17.319215748999998,12.0,tp,0.1594
296,bj920839,2025-03-17,high_trap,>20%,0.9145,bull_aligned,16.8501,high_trap_skip,,,,,,,,,
297,bj920576,2025-03-17,high_zone,15~20%,0.7889,bull_aligned,19.7723,simulated,31.642695,31.642695,0.0,36.686540583,28.282240791,28.282240791,3.0,sl,-0.1062
298,bj920225,2025-03-17,high_trap,>20%,0.9211,bull_aligned,10.5734,high_trap_skip,,,,,,,,,
299,bj920547,2025-03-17,high_trap,>20%,0.9515,bull_aligned,15.0452,high_trap_skip,,,,,,,,,
300,bj920833,2025-03-17,high_trap,>20%,0.8685,bull_aligned,10.3845,high_trap_skip,,,,,,,,,
301,bj920553,2025-03-17,high_trap,>20%,0.9548,bull_aligned,6.8425,high_trap_skip,,,,,,,,,
302,bj920570,2025-03-17,high_trap,>20%,0.822,bull_aligned,24.9342,high_trap_skip,,,,,,,,,
303,bj920221,2025-03-17,high_zone,>20%,0.7765,bull_aligned,11.8074,simulated,15.969594999999998,15.969594999999998,3.0,18.515148442999998,14.273624010999999,14.273624010999999,13.0,sl,-0.1062
304,bj920145,2025-03-17,high_trap,>20%,0.9567,bull_aligned,9.0238,high_trap_skip,,,,,,,,,
305,bj920871,2025-03-17,high_trap,>20%,0.8812,bull_aligned,10.7343,high_trap_skip,,,,,,,,,
306,bj920422,2025-03-17,high_trap,>20%,0.8876,bull_aligned,9.0413,high_trap_skip,,,,,,,,,
307,bj920694,2025-03-17,high_trap,>20%,0.9443,bull_aligned,11.0198,high_trap_skip,,,,,,,,,
308,bj920519,2025-03-17,high_zone,>20%,0.7098,bull_aligned,9.1952,simulated,13.673824999999999,13.673824999999999,1.0,15.853432705,12.221664785,12.221664785,2.0,sl,-0.1062
309,bj920943,2025-03-17,high_trap,>20%,0.8628,bull_aligned,13.914,high_trap_skip,,,,,,,,,
310,bj920873,2025-03-17,main_wave,>20%,0.6391,bull_aligned,4.3899,simulated,6.003,6.003,3.0,7.064930700000001,5.2952463,5.2952463,4.0,sl,-0.1179
311,bj920339,2025-03-18,high_trap,>20%,0.943,bull_aligned,7.0104,high_trap_skip,,,,,,,,,
312,bj920634,2025-03-18,high_zone,>20%,0.7237,bull_aligned,14.4826,simulated,32.413239999999995,32.413239999999995,0.0,37.57991045599999,28.970953911999995,28.970953911999995,1.0,sl,-0.1062
313,bj920781,2025-03-18,high_trap,>20%,0.8673,bull_aligned,6.6566,high_trap_skip,,,,,,,,,
314,bj920833,2025-03-18,high_trap,>20%,0.8685,bull_aligned,10.3845,high_trap_skip,,,,,,,,,
315,bj920839,2025-03-18,high_trap,>20%,0.9145,bull_aligned,16.8501,high_trap_skip,,,,,,,,,
316,bj920639,2025-03-18,high_trap,>20%,0.8538,bull_aligned,5.9858,high_trap_skip,,,,,,,,,
317,bj920427,2025-03-18,high_zone,>20%,0.7072,bull_aligned,10.2341,simulated,15.11032,15.11032,0.0,17.518905008,13.505604016,13.505604016,7.0,sl,-0.1062
318,bj920370,2025-03-18,main_wave,>20%,0.6114,bull_aligned,3.297,simulated,4.122,4.122,8.0,4.8511818,3.6360162,3.6360162,12.0,sl,-0.1179
319,bj920471,2025-03-18,main_wave,>20%,0.6905,bull_aligned,11.846,simulated,16.301070000000003,16.301070000000003,2.0,19.184729283000003,14.379173847000002,19.184729283000003,4.0,tp,0.1769
320,bj920284,2025-03-18,main_wave,>20%,0.6627,bull_aligned,13.0934,simulated,23.166,23.166,1.0,27.264065400000003,20.4347286,20.4347286,7.0,sl,-0.1179
321,bj920547,2025-03-18,high_trap,>20%,0.9515,bull_aligned,15.0452,high_trap_skip,,,,,,,,,
322,bj920145,2025-03-18,high_trap,>20%,0.9567,bull_aligned,9.0238,high_trap_skip,,,,,,,,,
323,bj920300,2025-03-18,main_wave,>20%,0.6641,bull_aligned,11.3204,simulated,17.1,17.1,2.0,20.124990000000004,15.083910000000001,15.083910000000001,3.0,sl,-0.1179
324,bj920873,2025-03-18,main_wave,>20%,0.6391,bull_aligned,4.3899,simulated,6.003,6.003,2.0,7.064930700000001,5.2952463,5.2952463,3.0,sl,-0.1179
325,bj920422,2025-03-18,high_trap,>20%,0.8876,bull_aligned,9.0413,high_trap_skip,,,,,,,,,
326,bj920260,2025-03-18,high_trap,>20%,0.9579,bull_aligned,9.7511,high_trap_skip,,,,,,,,,
327,bj920802,2025-03-18,high_zone,>20%,0.7456,bull_aligned,11.2603,simulated,15.823865,15.823865,0.0,18.346189081,14.143370537000001,14.143370537000001,2.0,sl,-0.1062
328,bj920768,2025-03-18,high_zone,>20%,0.7113,bull_aligned,5.0947,simulated,7.3625,7.3625,0.0,8.5360825,6.5806025,6.5806025,2.0,sl,-0.1062
329,bj920717,2025-03-18,high_zone,>20%,0.7849,bull_aligned,8.7774,simulated,12.269155,12.269155,0.0,14.224858307,10.966170739,10.966170739,2.0,sl,-0.1062
330,bj920570,2025-03-18,high_trap,>20%,0.822,bull_aligned,24.9342,high_trap_skip,,,,,,,,,
331,bj920339,2025-03-19,high_trap,>20%,0.953,bull_aligned,7.0226,high_trap_skip,,,,,,,,,
332,bj920833,2025-03-19,high_zone,>20%,0.794,bull_aligned,10.4215,simulated,27.06151,27.06151,0.0,31.375114693999997,24.187577638,24.187577638,0.0,sl,-0.1062
333,sz002052,2025-03-19,main_wave,10~15%,0.6944,neutral,4.1474,observe_expire,4.97952,,,,,,,observe_expire,
334,bj920405,2025-03-19,high_zone,>20%,0.79,bull_aligned,14.591,simulated,21.566995000000002,21.566995000000002,1.0,25.004774003,19.276580131000003,19.276580131000003,2.0,sl,-0.1062
335,bj920509,2025-03-19,high_zone,>20%,0.7136,bull_aligned,14.0866,simulated,20.88632,20.88632,1.0,24.215599408000003,18.668192816,18.668192816,2.0,sl,-0.1062
336,bj920547,2025-03-19,main_wave,>20%,0.6917,bull_aligned,14.9842,simulated,22.39002,22.39002,0.0,26.350814538,19.750236642,19.750236642,11.0,sl,-0.1179
337,bj920781,2025-03-19,high_trap,10~15%,0.8369,bull_aligned,6.6687,high_trap_skip,,,,,,,,,
338,bj920810,2025-03-19,high_trap,>20%,1.0,bull_aligned,6.6679,high_trap_skip,,,,,,,,,
339,bj920786,2025-03-19,high_trap,15~20%,0.8079,bull_aligned,6.2377,high_trap_skip,,,,,,,,,
340,bj920981,2025-03-19,high_zone,>20%,0.7799,bull_aligned,27.1408,simulated,46.931234999999994,46.931234999999994,0.0,54.41207385899999,41.94713784299999,41.94713784299999,0.0,sl,-0.1062
341,bj920639,2025-03-19,high_trap,15~20%,0.8616,bull_aligned,6.0315,high_trap_skip,,,,,,,,,
342,sz000678,2025-03-19,high_trap,>20%,0.9707,bull_aligned,5.9576,high_trap_skip,,,,,,,,,
343,sz300789,2025-03-19,high_trap,>20%,0.9494,bull_aligned,15.3458,high_trap_skip,,,,,,,,,
344,bj920370,2025-03-19,main_wave,>20%,0.6965,bull_aligned,3.3088,simulated,4.473,4.473,1.0,5.2642737,3.9456333,3.9456333,11.0,sl,-0.1179
345,bj920651,2025-03-19,high_trap,>20%,0.8819,bull_aligned,18.1462,high_trap_skip,,,,,,,,,
346,bj920471,2025-03-19,high_trap,>20%,0.9484,bull_aligned,11.7846,high_trap_skip,,,,,,,,,
347,sz002342,2025-03-19,high_trap,>20%,1.0,bull_aligned,3.0227,high_trap_skip,,,,,,,,,
348,sz300695,2025-03-19,high_trap,>20%,0.9892,bull_aligned,30.9426,high_trap_skip,,,,,,,,,
349,bj920839,2025-03-20,high_trap,>20%,0.9642,bull_aligned,17.056,high_trap_skip,,,,,,,,,
350,bj920571,2025-03-20,high_trap,>20%,0.8548,bull_aligned,5.3605,high_trap_skip,,,,,,,,,
351,sz002052,2025-03-20,high_zone,5~10%,0.7444,neutral,4.1608,observe_expire,5.4435,,,,,,,observe_expire,
352,bj920786,2025-03-20,high_zone,10~15%,0.7643,bull_aligned,6.2947,simulated,11.077,11.077,0.0,12.273316000000001,9.943822899999999,9.943822899999999,0.0,sl,-0.1023
353,bj920130,2025-03-20,main_wave,>20%,0.5907,bull_aligned,16.8844,simulated,33.282,33.282,1.0,39.1695858,29.358052199999996,39.1695858,6.0,tp,0.1769
354,bj920509,2025-03-20,high_zone,10~15%,0.7752,bull_aligned,14.1664,simulated,22.144499999999997,22.144499999999997,0.0,24.536106,19.879117649999998,19.879117649999998,0.0,sl,-0.1023
355,sz002164,2025-03-20,high_trap,>20%,1.0,bull_aligned,5.4342,high_trap_skip,,,,,,,,,
356,sh603315,2025-03-20,high_trap,>20%,1.0,bull_aligned,10.1902,high_trap_skip,,,,,,,,,
357,sz000678,2025-03-20,high_trap,>20%,1.0,bull_aligned,6.098,high_trap_skip,,,,,,,,,
358,bj920405,2025-03-20,high_trap,>20%,0.807,bull_aligned,14.546,high_trap_skip,,,,,,,,,
359,sz301255,2025-03-20,high_trap,>20%,0.8504,bull_aligned,23.3493,high_trap_skip,,,,,,,,,
360,bj920970,2025-03-20,high_trap,15~20%,0.8532,bull_aligned,5.6262,high_trap_skip,,,,,,,,,
361,sz300817,2025-03-20,high_zone,>20%,0.7466,neutral,16.6716,simulated,24.343655,24.343655,6.0,28.224033607,21.758358839,21.758358839,10.0,sl,-0.1062
362,sz300753,2025-03-20,high_trap,>20%,0.8763,bull_aligned,16.9929,high_trap_skip,,,,,,,,,
363,sz300961,2025-03-20,high_trap,>20%,0.9371,bull_aligned,9.0161,high_trap_skip,,,,,,,,,
364,sz002553,2025-03-20,high_trap,>20%,1.0,bull_aligned,12.6902,high_trap_skip,,,,,,,,,
365,bj920839,2025-03-21,high_trap,>20%,0.807,bull_aligned,17.2735,high_trap_skip,,,,,,,,,
366,bj920571,2025-03-21,high_zone,>20%,0.7563,bull_aligned,5.3506,simulated,7.44895,7.44895,2.0,8.636312629999999,6.6578715100000005,6.6578715100000005,5.0,sl,-0.1062
367,sh603776,2025-03-21,high_trap,>20%,0.8076,bull_aligned,12.2986,high_trap_skip,,,,,,,,,
368,bj920570,2025-03-21,main_wave,>20%,0.6031,bull_aligned,25.2432,simulated,39.175290000000004,39.175290000000004,4.0,46.10539880100001,34.556523309000006,34.556523309000006,9.0,sl,-0.1179
369,bj920553,2025-03-21,main_wave,>20%,0.6567,bull_aligned,7.1121,simulated,9.66825,9.66825,5.0,11.378563425000001,8.528363325,8.528363325,9.0,sl,-0.1179
370,bj920427,2025-03-21,main_wave,>20%,0.6258,neutral,10.4206,simulated,13.450949999999999,13.450949999999999,4.0,15.830423054999999,11.865082994999998,11.865082994999998,9.0,sl,-0.1179
371,sh603949,2025-03-21,high_trap,15~20%,0.8551,bull_aligned,11.7306,high_trap_skip,,,,,,,,,
372,sz002052,2025-03-21,high_zone,0~3%,0.7981,neutral,4.2225,simulated,5.718999999999999,5.718999999999999,0.0,7.249976299999999,5.160253699999999,7.249976299999999,21.0,tp,0.2677
373,bj920781,2025-03-21,main_wave,10~15%,0.6837,bull_aligned,6.6996,simulated,9.3449904,9.3449904,0.0,10.569184142400001,8.28059599344,10.569184142400001,1.0,tp,0.131
374,sz300198,2025-03-21,main_wave,>20%,0.4709,neutral,1.7271,observe_expire,2.07,,,,,,,observe_expire,
375,sz002713,2025-03-21,high_trap,>20%,0.8081,bull_aligned,3.6347,high_trap_skip,,,,,,,,,
376,bj920689,2025-03-21,main_wave,>20%,0.6894,bull_aligned,18.194,simulated,35.83638,35.83638,9.0,42.175835622,31.611270798,31.611270798,9.0,sl,-0.1179
377,sz002406,2025-03-21,high_trap,>20%,1.0,bull_aligned,5.9649,high_trap_skip,,,,,,,,,
378,sz300961,2025-03-21,high_trap,>20%,0.9006,bull_aligned,8.9856,high_trap_skip,,,,,,,,,
379,bj920225,2025-03-21,high_zone,>20%,0.7897,bull_aligned,10.9604,simulated,14.172385,14.172385,9.0,16.431463169,12.667277713,12.667277713,9.0,sl,-0.1062
380,sz301396,2025-03-21,high_trap,>20%,0.84,bull_aligned,21.2217,high_trap_skip,,,,,,,,,
381,sz300084,2025-03-21,high_zone,>20%,0.7627,bull_aligned,5.0004,simulated,6.327,6.327,9.0,7.3355238,5.6550726000000004,5.6550726000000004,9.0,sl,-0.1062
382,bj920819,2025-03-21,main_wave,15~20%,0.5892,bull_aligned,2.9899,simulated,3.456,3.456,9.0,4.0673664,3.0485376,4.0673664,9.0,tp,0.1769
383,bj920571,2025-03-24,high_trap,>20%,0.8519,bull_aligned,5.3396,high_trap_skip,,,,,,,,,
384,bj920634,2025-03-24,main_wave,>20%,0.5012,neutral,15.246,simulated,23.83092,23.83092,8.0,28.046609748,21.021254532,21.021254532,8.0,sl,-0.1179
385,bj920856,2025-03-24,main_wave,>20%,0.5159,neutral,10.942,simulated,18.23085,18.23085,4.0,21.455887365000002,16.081432785,16.081432785,8.0,sl,-0.1179
386,bj920839,2025-03-24,high_zone,>20%,0.7936,bull_aligned,17.7871,simulated,31.498009999999997,31.498009999999997,0.0,36.518792794,28.152921338,28.152921338,2.0,sl,-0.1062
