signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,support_score,ma_zone,_ind_config,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl,gt_t0,gt_channel_width,gt_n,gt_k,gt_offset,tp_mult,sl_buffer,gt_at_entry,ema_h_at_entry,channel_at_entry,gap_at_entry,fwd_low,fwd_low_day,fwd_high,fwd_high_day,hold_low,hold_low_day,hold_high,hold_high_day,entry_type
135,bj920876,2025-03-04,high_zone,>20%,0.7582,bull_aligned,16.5739,4.0,transition,"('none', False)",order_timeout,16.5739,,,,,,,order_timeout,,16.5739,9.1637,19.0,2.0,0.95,1.5,0.03,,,,,24.8147,21.0,42.3087,0.0,,,,,none
400,bj920876,2025-03-24,main_wave,>20%,0.5693,neutral,21.5168,3.0,transition,"('none', False)",order_timeout,21.5168,,,,,,,order_timeout,,21.5168,12.0557,16.0,2.0,0.95,2.0,0.03,,,,,17.5837,8.0,29.9612,0.0,,,,,none
741,bj920876,2025-04-21,main_wave,5~10%,0.3775,neutral,20.18,4.0,transition,"('none', False)",order_timeout,20.18,,,,,,,order_timeout,,20.18,9.5366,22.0,2.0,0.95,2.0,0.03,,,,,24.6152,5.0,45.7097,10.0,,,,,none
782,bj920876,2025-04-23,main_wave,5~10%,0.4076,neutral,20.1389,4.0,transition,"('none', False)",order_timeout,20.1389,,,,,,,order_timeout,,20.1389,9.3276,21.0,2.0,0.95,2.0,0.03,,,,,24.6152,3.0,45.7097,8.0,,,,,none
866,bj920876,2025-04-30,main_wave,3~5%,0.3483,neutral,20.1658,4.0,transition,"('none', False)",order_timeout,20.1658,,,,,,,order_timeout,,20.1658,8.4311,20.0,2.0,0.95,2.0,0.03,,,,,28.2058,0.0,45.7097,3.0,,,,,none
897,bj920876,2025-05-07,main_wave,>20%,0.4446,neutral,20.2058,5.0,transition,"('none', False)",order_timeout,20.2058,,,,,,,order_timeout,,20.2058,7.9933,19.0,2.0,0.95,2.0,0.03,,,,,30.6992,16.0,45.7097,1.0,,,,,none
919,bj920876,2025-05-08,high_zone,>20%,0.7558,neutral,20.146,5.0,transition,"('none', False)",order_timeout,20.146,,,,,,,order_timeout,,20.146,8.1622,20.0,2.0,0.95,1.5,0.03,,,,,30.6992,15.0,45.7097,0.0,,,,,none
934,bj920876,2025-05-09,high_trap,15~20%,0.8644,neutral,20.1351,5.0,transition,"('none', False)",order_timeout,20.1351,,,,,,,order_timeout,,20.1351,8.4787,22.0,2.0,0.95,2.0,0.03,,,,,30.6992,14.0,43.5055,4.0,,,,,none
955,bj920876,2025-05-12,high_zone,>20%,0.7871,bull_aligned,20.2581,6.0,transition,"('none', False)",simulated,20.2581,39.5802,3.0,46.7046,35.6222,35.6222,5.0,sl,-0.099999,20.2581,8.8223,23.0,2.0,0.95,1.5,0.03,,,,,30.6992,13.0,43.5055,3.0,34.3197,5.0,43.5055,3.0,60m
979,bj920876,2025-05-13,high_zone,15~20%,0.7871,bull_aligned,20.2581,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
991,bj920876,2025-05-14,high_trap,15~20%,0.828,bull_aligned,20.3445,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
1007,bj920876,2025-05-15,high_zone,>20%,0.7244,bull_aligned,20.4773,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
1023,bj920876,2025-05-16,high_zone,>20%,0.766,bull_aligned,20.6387,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2215,bj920876,2025-08-21,main_wave,15~20%,0.677,neutral,27.2069,6.0,transition,"('none', False)",order_timeout,27.2069,,,,,,,order_timeout,,27.2069,6.3093,21.0,2.0,0.95,2.0,0.03,,,,,31.2178,9.0,37.5911,0.0,,,,,none
11,bj920953,2025-02-21,high_zone,15~20%,0.7573,bull_aligned,19.0234,4.0,transition,"('none', False)",order_timeout,19.0234,,,,,,,order_timeout,,19.0234,8.4749,23.0,2.0,0.95,1.5,0.03,,,,,34.1593,5.0,46.6558,14.0,,,,,none
600,bj920953,2025-04-09,main_wave,0~3%,0.333,neutral,27.7119,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
621,bj920953,2025-04-10,main_wave,0~3%,0.4394,bear_aligned,27.3794,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
747,bj920953,2025-04-21,main_wave,5~10%,0.5194,neutral,26.4903,4.0,transition,"('none', False)",order_timeout,26.4903,,,,,,,order_timeout,,26.4903,10.3078,21.0,2.0,0.95,2.0,0.03,,,,,33.8461,2.0,43.0549,8.0,,,,,none
758,bj920953,2025-04-22,main_wave,5~10%,0.5194,neutral,26.4903,4.0,transition,"('none', False)",simulated,26.4903,35.147,5.0,41.4735,31.6323,41.4735,6.0,tp,0.18,26.4903,10.3078,21.0,2.0,0.95,2.0,0.03,,,,,33.8461,1.0,43.0549,7.0,34.9421,5.0,41.902,6.0,60m
810,bj920953,2025-04-25,main_wave,3~5%,0.5422,neutral,26.6858,5.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2987,bj920953,2025-10-31,main_wave,>20%,0.5223,neutral,30.9859,4.0,transition,"('none', False)",order_timeout,30.9859,,,,,,,order_timeout,,30.9859,7.0505,19.0,1.91,0.95,2.0,0.03,,,,,34.7,20.0,46.4,0.0,,,,,none
3002,bj920953,2025-11-03,main_wave,15~20%,0.6628,bull_aligned,30.7621,5.0,transition,"('none', False)",order_timeout,30.7621,,,,,,,order_timeout,,30.7621,7.5413,21.0,2.0,0.95,2.0,0.03,,,,,34.7,19.0,44.57,0.0,,,,,none
3022,bj920953,2025-11-04,main_wave,15~20%,0.6628,bull_aligned,30.7621,5.0,transition,"('none', False)",order_timeout,30.7621,,,,,,,order_timeout,,30.7621,7.5413,21.0,2.0,0.95,2.0,0.03,,,,,34.21,21.0,43.61,0.0,,,,,none
12,bj920790,2025-02-21,high_zone,>20%,0.7686,bull_aligned,24.2849,4.0,transition,"('none', False)",simulated,24.2849,45.4673,4.0,53.6514,40.9205,40.9205,5.0,sl,-0.100001,24.2849,14.0236,22.0,2.0,0.95,1.5,0.03,,,,,34.9578,20.0,49.3894,0.0,40.7759,5.0,46.9792,4.0,60m
1487,bj920790,2025-06-25,main_wave,>20%,0.4942,bull_aligned,31.7153,6.0,transition,"('none', False)",order_timeout,31.7153,,,,,,,order_timeout,,31.7153,9.9134,21.0,2.0,0.95,2.0,0.03,,,,,45.568,18.0,68.1574,0.0,,,,,none
1506,bj920790,2025-06-26,main_wave,15~20%,0.6611,bull_aligned,31.5268,6.0,transition,"('none', False)",simulated,31.5268,50.0852,11.0,59.1005,45.0766,49.3414,21.0,expire,-0.01485,31.5268,10.3307,21.0,2.0,0.95,2.0,0.03,,,,,45.568,17.0,59.3047,0.0,45.568,17.0,52.986,18.0,60m
1578,bj920790,2025-07-02,main_wave,10~15%,0.6131,bull_aligned,30.8745,6.0,transition,"('none', False)",simulated,30.8745,50.0852,7.0,59.1005,45.0766,47.0833,21.0,expire,-0.059936,30.8745,13.2438,20.0,2.0,0.95,2.0,0.03,,,,,45.568,13.0,54.5508,1.0,45.568,13.0,52.986,14.0,60m
1703,bj920790,2025-07-11,main_wave,5~10%,0.5225,neutral,33.203,6.0,transition,"('none', False)",order_timeout,33.203,,,,,,,order_timeout,,33.203,15.5096,17.0,2.0,0.95,2.0,0.03,,,,,45.568,6.0,52.986,7.0,,,,,none
3336,bj920790,2025-12-01,abyss_bottom,5~10%,0.0063,bear_aligned,31.7829,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
3397,bj920790,2025-12-05,abyss_bottom,0~3%,0.0043,bear_aligned,30.8563,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
3414,bj920790,2025-12-08,abyss_bottom,3~5%,0.0405,bear_aligned,30.2522,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
3457,bj920790,2025-12-10,abyss_bottom,3~5%,0.0629,bear_aligned,29.9367,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
13,bj920207,2025-02-21,high_zone,5~10%,0.7582,bull_aligned,13.8469,4.0,transition,"('none', False)",order_timeout,13.8469,,,,,,,order_timeout,,13.8469,6.6134,24.0,2.0,0.95,1.5,0.03,,,,,25.8107,20.0,43.9169,3.0,,,,,none
21,bj920207,2025-02-24,high_trap,3~5%,0.8317,bull_aligned,14.0238,4.0,transition,"('none', False)",order_timeout,14.0238,,,,,,,order_timeout,,14.0238,6.8821,24.0,2.0,0.95,2.0,0.03,,,,,25.8107,19.0,43.9169,2.0,,,,,none
42,bj920207,2025-02-25,high_trap,15~20%,0.8317,bull_aligned,14.0238,4.0,transition,"('none', False)",order_timeout,14.0238,,,,,,,order_timeout,,14.0238,6.8821,24.0,2.0,0.95,2.0,0.03,,,,,25.8107,18.0,43.9169,1.0,,,,,none
64,bj920207,2025-02-26,high_trap,>20%,0.904,bull_aligned,14.1333,4.0,transition,"('none', False)",order_timeout,14.1333,,,,,,,order_timeout,,14.1333,7.1129,23.0,2.0,0.95,2.0,0.03,,,,,25.8107,17.0,43.9169,0.0,,,,,none
85,bj920207,2025-02-27,high_trap,>20%,0.819,bull_aligned,14.1741,4.0,transition,"('none', False)",order_timeout,14.1741,,,,,,,order_timeout,,14.1741,7.4112,23.0,2.0,0.95,2.0,0.03,,,,,24.447,21.0,41.6076,0.0,,,,,none
121,bj920207,2025-03-03,high_zone,>20%,0.7394,bull_aligned,14.3125,4.0,transition,"('none', False)",order_timeout,14.3125,,,,,,,order_timeout,,14.3125,8.9067,22.0,2.0,0.95,1.5,0.03,,,,,24.447,19.0,39.8159,2.0,,,,,none
178,bj920207,2025-03-06,high_zone,>20%,0.7888,bull_aligned,14.7194,4.0,transition,"('none', False)",order_timeout,14.7194,,,,,,,order_timeout,,14.7194,10.2966,20.0,2.0,0.95,1.5,0.03,,,,,18.2755,20.0,37.8151,0.0,,,,,none
1270,bj920207,2025-06-06,main_wave,10~15%,0.3519,bear_aligned,20.4944,4.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
3807,bj920207,2026-01-13,high_trap,>20%,0.8895,bull_aligned,18.5129,4.0,transition,"('none', False)",order_timeout,18.5129,,,,,,,order_timeout,,18.5129,3.9693,22.0,1.977,0.95,2.0,0.03,,,,,27.7915,20.0,45.4897,0.0,,,,,none
3823,bj920207,2026-01-14,high_trap,>20%,1.0,bull_aligned,18.4021,5.0,transition,"('none', False)",order_timeout,18.4021,,,,,,,order_timeout,,18.4021,4.3016,22.0,2.0,0.95,2.0,0.03,,,,,27.7915,19.0,37.3274,0.0,,,,,none
3842,bj920207,2026-01-15,main_wave,10~15%,0.6564,bull_aligned,18.2953,6.0,transition,"('none', False)",order_timeout,18.2953,,,,,,,order_timeout,,18.2953,4.8283,22.0,2.0,0.95,2.0,0.03,,,,,27.7915,18.0,35.1375,9.0,,,,,none
3856,bj920207,2026-01-16,main_wave,5~10%,0.5722,bull_aligned,18.227,6.0,transition,"('none', False)",order_timeout,18.227,,,,,,,order_timeout,,18.227,5.4158,22.0,2.0,0.95,2.0,0.03,,,,,27.7915,17.0,35.1375,8.0,,,,,none
3947,bj920207,2026-01-23,main_wave,15~20%,0.3008,bull_aligned,18.4823,6.0,transition,"('none', False)",simulated,18.4823,31.1218,3.0,36.7237,28.0096,28.0096,12.0,sl,-0.1,18.4823,8.112,20.0,2.0,0.95,2.0,0.03,,,,,27.7915,12.0,39.6666,21.0,27.7915,12.0,35.1375,3.0,60m
3976,bj920207,2026-01-27,main_wave,10~15%,0.3903,bull_aligned,18.8967,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
4008,bj920207,2026-01-29,main_wave,10~15%,0.358,bull_aligned,19.3934,6.0,transition,"('none', False)",order_timeout,19.3934,,,,,,,order_timeout,,19.3934,9.1623,19.0,2.0,0.95,2.0,0.03,,,,,27.7915,8.0,39.6964,20.0,,,,,none
4075,bj920207,2026-02-03,main_wave,5~10%,0.3184,neutral,20.0357,6.0,transition,"('none', False)",order_timeout,20.0357,,,,,,,order_timeout,,20.0357,9.4925,19.0,2.0,0.95,2.0,0.03,,,,,27.7915,5.0,39.6964,17.0,,,,,none
4203,bj920207,2026-02-13,bottom_start,10~15%,0.2447,neutral,22.0267,5.0,transition,"('none', False)",order_timeout,22.0267,,,,,,,order_timeout,,22.0267,8.8266,18.0,2.0,0.95,2.5,0.03,,,,,26.74,20.0,39.6964,9.0,,,,,none
4277,bj920207,2026-02-27,bottom_start,15~20%,0.2717,neutral,22.5713,5.0,transition,"('none', False)",order_timeout,22.5713,,,,,,,order_timeout,,22.5713,8.3243,18.0,2.0,0.95,2.5,0.03,,,,,26.53,19.0,39.6964,5.0,,,,,none
4316,bj920207,2026-03-03,main_wave,>20%,0.4369,neutral,22.563,6.0,transition,"('none', False)",order_timeout,22.563,,,,,,,order_timeout,,22.563,8.2616,19.0,2.0,0.95,2.0,0.03,,,,,26.53,17.0,39.6964,3.0,,,,,none
4380,bj920207,2026-03-09,main_wave,>20%,0.4935,bull_aligned,22.7158,5.0,transition,"('none', False)",order_timeout,22.7158,,,,,,,order_timeout,,22.7158,8.9776,19.0,2.0,0.95,2.0,0.03,,,,,26.21,19.0,38.721,0.0,,,,,none
14,bj920924,2025-02-21,high_zone,>20%,0.7602,bull_aligned,13.0146,4.0,transition,"('none', False)",order_timeout,13.0146,,,,,,,order_timeout,,13.0146,6.888,22.0,2.0,0.95,1.5,0.03,,,,,28.2991,20.0,45.6496,0.0,,,,,none
25,bj920924,2025-02-24,high_trap,15~20%,1.0,bull_aligned,13.5052,4.0,transition,"('none', False)",order_timeout,13.5052,,,,,,,order_timeout,,13.5052,7.9376,21.0,2.0,0.95,2.0,0.03,,,,,28.2991,19.0,43.755,6.0,,,,,none
62,bj920924,2025-02-26,high_zone,15~20%,0.7762,bull_aligned,13.7382,4.0,transition,"('none', False)",order_timeout,13.7382,,,,,,,order_timeout,,13.7382,8.4876,21.0,2.0,0.95,1.5,0.03,,,,,28.2991,17.0,43.755,4.0,,,,,none
603,bj920924,2025-04-09,bottom_start,5~10%,0.2862,neutral,22.9021,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
666,bj920924,2025-04-15,main_wave,5~10%,0.4569,bear_aligned,21.9609,4.0,transition,"('none', False)",order_timeout,21.9609,,,,,,,order_timeout,,21.9609,9.6285,23.0,2.0,0.95,2.0,0.03,,,,,25.7265,0.0,32.6866,17.0,,,,,none
717,bj920924,2025-04-18,main_wave,5~10%,0.4303,bear_aligned,21.6651,4.0,transition,"('none', False)",order_timeout,21.6651,,,,,,,order_timeout,,21.6651,9.4337,23.0,2.0,0.95,2.0,0.03,,,,,26.7735,21.0,32.6866,14.0,,,,,none
737,bj920924,2025-04-21,main_wave,10~15%,0.5518,neutral,21.5517,5.0,transition,"('none', False)",order_timeout,21.5517,,,,,,,order_timeout,,21.5517,9.2176,21.0,2.0,0.95,2.0,0.03,,,,,26.7735,20.0,32.6866,13.0,,,,,none
15,bj920932,2025-02-21,main_wave,15~20%,0.6722,bull_aligned,14.0155,4.0,transition,"('none', False)",order_timeout,14.0155,,,,,,,order_timeout,,14.0155,5.0966,23.0,2.0,0.95,2.0,0.03,,,,,20.1943,4.0,29.8276,9.0,,,,,none
743,bj920932,2025-04-21,main_wave,15~20%,0.4679,neutral,16.356,3.0,transition,"('none', False)",order_timeout,16.356,,,,,,,order_timeout,,16.356,5.7866,20.0,2.0,0.95,2.0,0.03,,,,,16.8833,6.0,21.022,0.0,,,,,none
2322,bj920932,2025-08-29,main_wave,3~5%,0.5615,neutral,19.6409,5.0,transition,"('none', False)",order_timeout,19.6409,,,,,,,order_timeout,,19.6409,3.8206,18.0,1.919,0.95,2.0,0.03,,,,,25.02,0.0,33.33,4.0,,,,,none
2375,bj920932,2025-09-03,high_trap,10~15%,0.9003,bull_aligned,19.4749,6.0,transition,"('none', False)",order_timeout,19.4749,,,,,,,order_timeout,,19.4749,4.0844,19.0,1.99,0.95,2.0,0.03,,,,,24.08,21.0,33.33,1.0,,,,,none
2512,bj920932,2025-09-15,main_wave,15~20%,0.6361,bull_aligned,19.6418,6.0,transition,"('none', False)",order_timeout,19.6418,,,,,,,order_timeout,,19.6418,6.0765,18.0,2.0,0.95,2.0,0.03,,,,,23.18,18.0,30.46,2.0,,,,,none
17,sz002527,2025-02-24,high_trap,>20%,1.0,bull_aligned,8.0633,4.0,transition,"('none', False)",order_timeout,8.0633,,,,,,,order_timeout,,8.0633,1.8957,22.0,2.0,0.95,2.0,0.03,,,,,13.61,19.0,19.6,0.0,,,,,none
39,sz002527,2025-02-25,high_trap,>20%,1.0,bull_aligned,8.0633,4.0,transition,"('none', False)",order_timeout,8.0633,,,,,,,order_timeout,,8.0633,1.8957,22.0,2.0,0.95,2.0,0.03,,,,,13.61,18.0,19.35,2.0,,,,,none
18,bj920662,2025-02-24,high_trap,10~15%,0.9811,bull_aligned,14.7001,4.0,transition,"('none', False)",order_timeout,14.7001,,,,,,,order_timeout,,14.7001,6.6937,21.0,2.0,0.95,2.0,0.03,,,,,24.0454,19.0,35.7472,15.0,,,,,none
57,bj920662,2025-02-26,high_zone,>20%,0.7527,bull_aligned,14.7543,4.0,transition,"('none', False)",simulated,14.7543,28.0688,5.0,33.1212,25.2619,33.1212,13.0,tp,0.18,14.7543,6.9048,21.0,2.0,0.95,1.5,0.03,,,,,24.0454,17.0,35.7472,13.0,26.7018,7.0,35.7472,13.0,60m
614,bj920662,2025-04-10,main_wave,5~10%,0.3261,bear_aligned,19.4002,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1945,bj920662,2025-07-31,main_wave,5~10%,0.5689,bull_aligned,21.2114,5.0,transition,"('none', False)",order_timeout,21.2114,,,,,,,order_timeout,,21.2114,5.1447,19.0,2.0,0.95,2.0,0.03,,,,,27.7226,1.0,49.3796,11.0,,,,,none
2100,bj920662,2025-08-13,high_trap,10~15%,0.855,bull_aligned,20.9254,6.0,transition,"('none', False)",order_timeout,20.9254,,,,,,,order_timeout,,20.9254,7.3559,18.0,2.0,0.95,2.0,0.03,,,,,32.8634,15.0,49.3796,2.0,,,,,none
2119,bj920662,2025-08-14,high_trap,10~15%,0.8643,bull_aligned,20.9348,6.0,transition,"('none', False)",order_timeout,20.9348,,,,,,,order_timeout,,20.9348,7.6872,18.0,2.0,0.95,2.0,0.03,,,,,32.8634,14.0,49.3796,1.0,,,,,none
2136,bj920662,2025-08-15,high_trap,15~20%,0.8743,bull_aligned,20.8715,6.0,transition,"('none', False)",order_timeout,20.8715,,,,,,,order_timeout,,20.8715,8.1634,18.0,2.0,0.95,2.0,0.03,,,,,32.8634,13.0,49.3796,0.0,,,,,none
2152,bj920662,2025-08-18,high_trap,>20%,0.8783,bull_aligned,20.8641,6.0,transition,"('none', False)",order_timeout,20.8641,,,,,,,order_timeout,,20.8641,9.1402,18.0,2.0,0.95,2.0,0.03,,,,,32.8634,12.0,47.3312,0.0,,,,,none
3552,bj920662,2025-12-17,abyss_bottom,3~5%,0.1506,neutral,22.9356,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
3658,bj920662,2025-12-25,bottom_start,10~15%,0.2189,neutral,23.198,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
3667,bj920662,2025-12-26,bottom_start,15~20%,0.2785,neutral,23.3227,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
19,bj920855,2025-02-24,main_wave,15~20%,0.5729,bull_aligned,12.8165,4.0,transition,"('none', False)",order_timeout,12.8165,,,,,,,order_timeout,,12.8165,5.0092,22.0,2.0,0.95,2.0,0.03,,,,,17.4262,19.0,24.0007,0.0,,,,,none
40,bj920855,2025-02-25,main_wave,>20%,0.5729,bull_aligned,12.8165,4.0,transition,"('none', False)",order_timeout,12.8165,,,,,,,order_timeout,,12.8165,5.0092,22.0,2.0,0.95,2.0,0.03,,,,,17.4262,18.0,22.466,14.0,,,,,none
638,bj920855,2025-04-11,main_wave,10~15%,0.5017,neutral,15.3962,5.0,transition,"('none', False)",order_timeout,15.3962,,,,,,,order_timeout,,15.3962,4.9916,22.0,2.0,0.95,2.0,0.03,,,,,17.8718,11.0,22.2878,0.0,,,,,none
648,bj920855,2025-04-14,main_wave,15~20%,0.4654,neutral,15.193,5.0,transition,"('none', False)",order_timeout,15.193,,,,,,,order_timeout,,15.193,5.2518,22.0,2.0,0.95,2.0,0.03,,,,,17.8718,10.0,22.1293,21.0,,,,,none
20,bj920491,2025-02-24,high_trap,15~20%,0.8939,bull_aligned,19.4088,4.0,transition,"('none', False)",simulated,19.4088,35.653,6.0,42.0706,32.0877,32.0877,12.0,sl,-0.100001,19.4088,7.1567,20.0,2.0,0.95,2.0,0.03,,,,,29.248,19.0,41.5594,1.0,31.7807,12.0,37.6968,7.0,60m
67,bj920491,2025-02-26,high_trap,>20%,0.8897,bull_aligned,19.5218,4.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
854,bj920491,2025-04-29,main_wave,0~3%,0.4151,neutral,23.3134,4.0,transition,"('none', False)",order_timeout,23.3134,,,,,,,order_timeout,,23.3134,7.1189,18.0,2.0,0.95,2.0,0.03,,,,,28.7297,0.0,32.7488,6.0,,,,,none
874,bj920491,2025-04-30,main_wave,3~5%,0.3576,neutral,23.3083,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
3533,bj920491,2025-12-16,abyss_bottom,0~3%,0.1099,bear_aligned,24.6147,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
22,bj920978,2025-02-24,high_trap,0~3%,0.8756,bull_aligned,12.3076,4.0,transition,"('none', False)",order_timeout,12.3076,,,,,,,order_timeout,,12.3076,4.4094,19.0,2.0,0.95,2.0,0.03,,,,,20.6043,0.0,26.8244,3.0,,,,,none
155,bj920978,2025-03-05,high_trap,>20%,0.8279,bull_aligned,13.3408,4.0,transition,"('none', False)",order_timeout,13.3408,,,,,,,order_timeout,,13.3408,5.8164,16.0,2.0,0.95,2.0,0.03,,,,,15.7739,21.0,25.3374,0.0,,,,,none
2198,bj920978,2025-08-20,high_trap,3~5%,0.8784,neutral,20.8986,6.0,transition,"('none', False)",simulated,20.8986,32.7203,8.0,38.61,29.4483,38.61,18.0,tp,0.180001,20.8986,2.9001,21.0,1.499,0.95,2.0,0.03,,,,,26.7225,1.0,45.316,20.0,29.5406,10.0,42.7541,18.0,60m
2223,bj920978,2025-08-22,high_trap,0~3%,0.9785,bull_aligned,20.8759,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2235,bj920978,2025-08-25,high_trap,5~10%,0.9624,bull_aligned,20.8568,6.0,transition,"('none', False)",order_timeout,20.8568,,,,,,,order_timeout,,20.8568,3.3112,20.0,1.58,0.95,2.0,0.03,,,,,29.5406,7.0,49.1489,19.0,,,,,none
2272,bj920978,2025-08-27,high_trap,5~10%,0.9323,bull_aligned,20.8082,6.0,transition,"('none', False)",order_timeout,20.8082,,,,,,,order_timeout,,20.8082,3.5639,20.0,1.638,0.95,2.0,0.03,,,,,29.5406,5.0,49.1489,17.0,,,,,none
2289,bj920978,2025-08-28,high_trap,10~15%,0.8328,bull_aligned,20.8423,6.0,transition,"('none', False)",order_timeout,20.8423,,,,,,,order_timeout,,20.8423,3.7692,20.0,1.652,0.95,2.0,0.03,,,,,29.5406,4.0,49.1489,16.0,,,,,none
2306,bj920978,2025-08-29,high_trap,10~15%,0.8667,bull_aligned,20.8517,6.0,transition,"('none', False)",order_timeout,20.8517,,,,,,,order_timeout,,20.8517,4.0426,20.0,1.698,0.95,2.0,0.03,,,,,29.5406,3.0,49.1489,15.0,,,,,none
2343,bj920978,2025-09-02,high_trap,10~15%,0.912,bull_aligned,21.0163,6.0,transition,"('none', False)",order_timeout,21.0163,,,,,,,order_timeout,,21.0163,4.6804,19.0,1.754,0.95,2.0,0.03,,,,,29.5406,1.0,49.1489,13.0,,,,,none
2402,bj920978,2025-09-05,high_zone,0~3%,0.7791,bull_aligned,21.4324,6.0,transition,"('none', False)",order_timeout,21.4324,,,,,,,order_timeout,,21.4324,5.7041,18.0,1.832,0.95,1.5,0.03,,,,,30.5358,1.0,49.1489,10.0,,,,,none
2422,bj920978,2025-09-08,high_zone,5~10%,0.7801,bull_aligned,21.7718,6.0,transition,"('none', False)",order_timeout,21.7718,,,,,,,order_timeout,,21.7718,6.4176,17.0,1.865,0.95,1.5,0.03,,,,,30.5358,0.0,49.1489,9.0,,,,,none
2518,bj920978,2025-09-16,high_zone,10~15%,0.784,bull_aligned,22.7323,6.0,transition,"('none', False)",order_timeout,22.7323,,,,,,,order_timeout,,22.7323,7.3324,16.0,1.948,0.95,1.5,0.03,,,,,35.965,18.0,49.1489,3.0,,,,,none
2554,bj920978,2025-09-18,high_trap,10~15%,0.9492,bull_aligned,22.7193,6.0,transition,"('none', False)",order_timeout,22.7193,,,,,,,order_timeout,,22.7193,8.1182,16.0,2.0,0.95,2.0,0.03,,,,,35.965,16.0,49.1489,1.0,,,,,none
2588,bj920978,2025-09-22,high_trap,15~20%,0.9039,bull_aligned,23.1922,6.0,transition,"('none', False)",order_timeout,23.1922,,,,,,,order_timeout,,23.1922,9.3639,16.0,2.0,0.95,2.0,0.03,,,,,35.965,14.0,47.0403,2.0,,,,,none
2615,bj920978,2025-09-24,high_trap,15~20%,0.8899,bull_aligned,23.3787,6.0,transition,"('none', False)",order_timeout,23.3787,,,,,,,order_timeout,,23.3787,9.8899,16.0,2.0,0.95,2.0,0.03,,,,,35.965,12.0,47.0403,0.0,,,,,none
2723,bj920978,2025-10-10,main_wave,5~10%,0.6336,neutral,25.7941,6.0,transition,"('none', False)",order_timeout,25.7941,,,,,,,order_timeout,,25.7941,11.9901,15.0,2.0,0.95,2.0,0.03,,,,,35.965,6.0,45.0105,2.0,,,,,none
2757,bj920978,2025-10-14,main_wave,5~10%,0.6921,bull_aligned,26.5644,6.0,transition,"('none', False)",order_timeout,26.5644,,,,,,,order_timeout,,26.5644,12.0071,15.0,2.0,0.95,2.0,0.03,,,,,35.965,4.0,45.0105,0.0,,,,,none
2771,bj920978,2025-10-15,main_wave,15~20%,0.6167,neutral,26.9451,6.0,transition,"('none', False)",order_timeout,26.9451,,,,,,,order_timeout,,26.9451,11.9258,15.0,2.0,0.95,2.0,0.03,,,,,35.965,3.0,43.7197,11.0,,,,,none
4116,bj920978,2026-02-05,bottom_start,15~20%,0.2472,bear_aligned,30.3703,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
23,bj920407,2025-02-24,main_wave,15~20%,0.6746,bull_aligned,12.758,4.0,transition,"('none', False)",order_timeout,12.758,,,,,,,order_timeout,,12.758,5.8408,23.0,2.0,0.95,2.0,0.03,,,,,17.8488,19.0,26.4744,16.0,,,,,none
